datetime_NO2_rf_113,NO2_ref_113,NO2_fit_113,NO2_T_113,NO2_RH_113
2016-10-09 00:00:00,6.0521,7.01486654066667,11.0732,77.6482
2016-10-09 00:14:59,5.8096,6.30879633533334,10.8509,78.2981
2016-10-09 00:30:00,3.77967,4.75298753133332,10.6585,77.9415
2016-10-09 00:45:00,1.37076,2.42320453233334,10.5621,77.4759
2016-10-09 00:59:59,0.8983,1.59418211366667,10.3148,77.7204
2016-10-09 01:15:00,0.86617,1.049377771,10.1,77.9226
2016-10-09 01:30:00,0.53288,0.708128742999999,9.92642,77.8075
2016-10-09 01:44:59,0.65315,0.804068258333333,9.885,77.945
2016-10-09 02:00:00,0.96577,1.11556265533333,9.80943,78.0226
2016-10-09 02:15:00,1.33653,1.50143411866667,9.8,78.0792
2016-10-09 02:29:59,1.60822,1.45854285066667,9.8,77.7815
2016-10-09 02:45:00,1.45633,1.600034441,9.8,77.2224
2016-10-09 03:00:00,1.57666,1.76874376,9.79811,76.6321
2016-10-09 03:14:59,1.99227,2.08768909899999,9.64151,76.466
2016-10-09 03:30:00,2.41751,2.64874141366666,9.41786,76.4714
2016-10-09 03:45:00,2.69311,2.90061877833333,9.12281,76.7544
2016-10-09 03:59:59,3.058,3.05439503633333,8.94151,77.3113
2016-10-09 04:15:00,3.13109,2.97672875033334,8.9,77.4434
2016-10-09 04:30:00,3.00958,3.13155601233334,8.9,77.1263
2016-10-09 04:44:59,3.0992,3.08771719066667,8.9,76.48
2016-10-09 05:00:00,3.2413,3.25032458733333,8.9,75.9075
2016-10-09 05:15:00,4.7378,4.229283063,8.85849,76.2887
2016-10-09 05:29:59,5.3489,4.66898151966666,8.60847,77.061
2016-10-09 05:45:00,4.9131,4.75690096866667,8.44074,77.1167
2016-10-09 06:00:00,4.9733,4.54569532333334,8.31132,77.4057
2016-10-09 06:14:59,4.8402,4.544723396,8.3,78.0566
2016-10-09 06:30:00,4.5988,4.32203682533333,8.31864,78.761
2016-10-09 06:45:00,4.3398,4.44185504166667,8.3,78.9151
2016-10-09 06:59:59,4.5449,4.530337902,6.41321,79.2868
2016-10-09 07:15:00,4.7054,4.61503586133333,8.39818,79.42
2016-10-09 07:30:00,4.6409,4.65026380666667,8.63966,79.25
2016-10-09 07:44:59,5.9145,4.67072538966667,8.96226,78.583
2016-10-09 08:00:00,4.0574,3.76685609533333,9.70577,77.2442
2016-10-09 08:15:00,3.88894,3.608507301,10.8123,75.4596
2016-10-09 08:29:59,3.57221,3.67275120233333,11.8679,73.0161
2016-10-09 08:45:00,3.34501,3.45803258633333,12.6491,70.4868
2016-10-09 09:00:00,3.12075,3.372767804,13.1604,69.1113
2016-10-09 09:14:59,2.57299,3.082470741,13.6949,67.5153
2016-10-09 09:30:00,2.3435,2.79815778033333,14.1167,65.9574
2016-10-09 09:45:00,1.76966,3.14810170533333,12.6943,64.466
2016-10-09 09:59:59,1.64831,1.89773563366667,14.6075,63.2528
2016-10-09 10:15:00,1.50237,1.841232276,14.7133,62.085
2016-10-09 10:30:00,1.67793,1.97636820333334,14.883,61.4283
2016-10-09 10:44:59,1.71361,1.98513195833334,15.3038,59.866
2016-10-09 11:00:00,1.99944,2.63423375266668,15.5273,59.0127
2016-10-09 11:15:00,2.54163,3.19788885766667,15.5879,58.6552
2016-10-09 11:29:59,3.33464,2.82311975333334,15.7321,58.2321
2016-10-09 11:45:00,2.233,2.345501028,15.9,57.1547
2016-10-09 12:00:00,2.33472,2.63644953133333,16.0352,56.9241
2016-10-09 12:14:59,2.54334,2.67918859866666,16.3962,56.0491
2016-10-09 12:30:00,2.75479,3.72255949599999,16.4538,55.6135
2016-10-09 12:45:00,2.61748,2.96330834666666,16.393,55.2105
2016-10-09 12:59:59,3.08457,2.93314347366667,16.1036,55.8179
2016-10-09 13:15:00,2.24359,2.50918905433334,16.0528,54.9151
2016-10-09 13:30:00,2.33773,2.62137115133333,16.1,54.5623
2016-10-09 13:44:59,3.1604,3.479322814,16.1034,55.0237
2016-10-09 14:00:00,3.14783,3.140482035,16.263,54.9648
2016-10-09 14:15:00,2.76253,2.859754242,16.3,54.4377
2016-10-09 14:29:59,2.7195,2.889669899,16.3,53.7453
2016-10-09 14:45:00,2.90516,2.98524679933333,16.2831,53.6017
2016-10-09 15:00:00,5.98,5.28105446533334,16.2717,54.0566
2016-10-09 15:14:59,3.09389,3.06612316066667,16.3,54.0491
2016-10-09 15:30:00,3.24931,3.11525392833333,16.2091,54.2327
2016-10-09 15:45:00,2.42873,3.981539048,16.1,53.9069
2016-10-09 15:59:59,2.83799,2.782750801,16.0434,54.1792
2016-10-09 16:15:00,2.56633,2.75331432933333,15.9264,54.0226
2016-10-09 16:30:00,2.68247,3.23336077633333,15.6737,54.4018
2016-10-09 16:44:59,3.34219,3.298829552,15.5018,55.3571
2016-10-09 17:00:00,3.8056,3.50253939399999,15.4075,55.6132
