datetime_CO2_rf_108,CO2_ref_108,CO2_fit_108,CO2_T_108,CO2_RH_108
2016-08-10 00:00:00,440.486,443.163244500001,26.4,64.9492
2016-08-10 00:14:59,442.469,444.290765800001,26.4,65.0836
2016-08-10 00:30:00,441.171,442.370528866667,26.3109,65.0273
2016-08-10 00:45:00,442.314,443.338025733334,26.22,65.0436
2016-08-10 00:59:59,446.005,446.458720733334,26.1018,65.1018
2016-08-10 01:15:00,447.241,447.085414066667,26.02,65.0467
2016-08-10 01:30:00,447.562,447.644807266667,25.9518,64.9125
2016-08-10 01:44:59,447.222,448.052057833334,25.9,64.8145
2016-08-10 02:00:00,448.194,448.0477313,25.8418,64.7636
2016-08-10 02:15:00,449.55,449.2044838,25.8,64.7145
2016-08-10 02:29:59,449.582,449.607171433333,25.7102,64.883
2016-08-10 02:45:00,450.967,450.1280283,25.7,65.0772
2016-08-10 03:00:00,450.198,450.330471066667,25.6727,65.3055
2016-08-10 03:14:59,451.664,451.988672,23.78,65.4927
2016-08-10 03:30:00,452.325,452.603846033334,25.5018,65.6357
2016-08-10 03:45:00,452.87,453.390702166666,25.431,65.8431
2016-08-10 03:59:59,453.098,453.508786633333,25.3339,66.1441
2016-08-10 04:15:00,456.209,455.1016847,25.24,66.4327
2016-08-10 04:30:00,458.104,456.899877900001,25.1927,66.7491
2016-08-10 04:44:59,457.1,457.954050200001,25.1018,66.9411
2016-08-10 05:00:00,460.041,459.348860366666,25.1,67.3321
2016-08-10 05:15:00,459.425,459.136824666666,25.1,67.5717
2016-08-10 05:29:59,463.437,461.762362233334,25.0946,67.9268
2016-08-10 05:45:00,461.558,460.721518933334,25.0073,68.1436
2016-08-10 06:00:00,460.506,461.077041699999,25.0036,68.2073
2016-08-10 06:14:59,461.911,461.293089266666,25.0982,68.2518
2016-08-10 06:30:00,461.635,460.791542333334,25.1,68.3763
2016-08-10 06:45:00,460.217,460.579586166667,25.131,68.3293
2016-08-10 06:59:59,460.241,459.9212702,25.38,68.1327
2016-08-10 07:15:00,458.641,458.425524366667,26.0091,67.3745
2016-08-10 07:30:00,456.832,454.551497733333,26.6727,65.8418
2016-08-10 07:44:59,456.746,455.561009600001,26.7,65.4965
2016-08-10 08:00:00,453.997,454.325878233334,24.7783,65.6267
2016-08-10 08:15:00,450.284,449.352692433335,27.0564,65.2109
2016-08-10 08:29:59,447.975,448.412675633334,27.9418,63.8291
2016-08-10 08:45:00,445.854,446.297225,28.9891,61.4455
2016-08-10 09:00:00,443.339,442.410940066668,29.3509,59.9964
2016-08-10 09:14:59,440.953,438.715030766667,29.88,59.1217
2016-08-10 09:30:00,436.676,434.926310466667,30.6193,56.9632
2016-08-10 09:45:00,436.471,435.399146366666,30.5564,56.42
2016-08-10 09:59:59,435.259,435.643667633334,30.4,56.8491
2016-08-10 10:15:00,435.467,435.228200800001,30.3927,56.9036
2016-08-10 10:30:00,434.382,435.111865333334,30.5586,56.4207
