datetime_CO2_rf_116,CO2_ref_116,CO2_fit_116,CO2_T_116,CO2_RH_116
2016-08-10 00:00:00,440.486,442.251207566667,26.6,64.2937
2016-08-10 00:14:59,442.469,443.352183033334,26.5455,64.3655
2016-08-10 00:30:00,441.171,442.5457436,26.5,64.3
2016-08-10 00:45:00,442.314,443.651849366667,26.3982,64.3491
2016-08-10 00:59:59,446.005,446.800533000001,26.2898,64.478
2016-08-10 01:15:00,447.241,447.848810766667,26.2,64.3931
2016-08-10 01:30:00,447.562,447.608147133334,26.1196,64.2232
2016-08-10 01:44:59,447.222,448.2019138,26.1,64.0481
2016-08-10 02:00:00,448.194,448.502052933333,26.0291,63.9982
2016-08-10 02:15:00,449.55,449.641828966666,26,64.0638
2016-08-10 02:29:59,449.582,449.633890999999,25.9983,64.1965
2016-08-10 02:45:00,450.967,450.004243466667,25.9,64.3618
2016-08-10 03:00:00,450.198,451.230219,25.86,64.5636
2016-08-10 03:14:59,451.664,451.925354166666,25.7782,64.7309
2016-08-10 03:30:00,452.325,452.443546533333,25.7,64.9263
2016-08-10 03:45:00,452.87,452.882379099999,25.6322,65.1
2016-08-10 03:59:59,453.098,453.796162166666,25.5375,65.4125
2016-08-10 04:15:00,456.209,456.040662500001,25.4571,65.6929
2016-08-10 04:30:00,458.104,457.102510933333,25.4,65.9509
2016-08-10 04:44:59,457.1,456.2425448,25.35,66.175
2016-08-10 05:00:00,460.041,458.918611566667,25.2783,66.6017
2016-08-10 05:15:00,459.425,459.4877138,25.2,66.8143
2016-08-10 05:29:59,463.437,461.768336033334,25.2,67.1618
2016-08-10 05:45:00,461.558,461.311213566667,25.2,67.3709
2016-08-10 06:00:00,460.506,460.838517733333,25.2,67.4982
2016-08-10 06:14:59,461.911,461.570830666667,25.2,67.5508
2016-08-10 06:30:00,461.635,461.4578152,25.2,67.6825
2016-08-10 06:45:00,460.217,460.7353142,25.3473,67.62
2016-08-10 06:59:59,460.241,459.8598719,25.5873,67.3636
2016-08-10 07:15:00,458.641,457.771500166667,26.2018,66.6764
2016-08-10 07:30:00,456.832,455.006989266666,26.8897,65.0207
2016-08-10 07:44:59,456.746,455.203665433334,26.9356,64.6
2016-08-10 08:00:00,453.997,453.884827566667,26.9255,64.6891
2016-08-10 08:15:00,450.284,448.657876200002,27.42,64.1545
2016-08-10 08:29:59,447.975,447.257041566668,28.5222,62.3833
2016-08-10 08:45:00,445.854,444.704561733333,29.7018,59.7035
2016-08-10 09:00:00,443.339,443.805181366668,30.0033,58.2183
2016-08-10 09:14:59,440.953,441.418854666667,30.5727,57.38
2016-08-10 09:30:00,436.676,437.273217733334,31.2643,55.4
2016-08-10 09:45:00,436.471,435.109532733333,31.1111,54.9944
2016-08-10 09:59:59,435.259,435.406711066667,30.7768,55.6661
