datetime_O3_rf_120,O3_ref_120,O3_fit_120,O3_T_120,O3_RH_120
2016-09-24 17:45:00,33.9696,33.88091135,22.7896,58.2
2016-09-24 18:00:00,32.1544,32.58960343,22.4917,58.1479
2016-09-24 18:14:59,32.2262,32.8068791333333,22.214,58.0465
2016-09-24 18:30:00,31.3086,32.8678241766667,21.8458,58
2016-09-24 18:45:00,29.3141,29.3246481699999,21.5458,57.9521
2016-09-24 18:59:59,27.7789,28.47210044,21.2116,57.9
2016-09-24 19:15:00,27.6806,28.0002663066666,20.9792,57.8875
2016-09-24 19:30:00,27.8836,27.69954172,20.6313,57.8
2016-09-24 19:44:59,26.8567,27.4536828666667,20.3674,57.8
2016-09-24 20:00:00,25.2408,25.2192685966666,20.0553,57.7192
2016-09-24 20:15:00,24.7055,24.7025180433333,19.8146,57.7
2016-09-24 20:29:59,24.7287,24.9961915733333,19.5333,57.6778
2016-09-24 20:45:00,23.854,23.0984260966667,19.2578,57.6
2016-09-24 21:00:00,23.659,24.1825608406666,19.0396,57.6
2016-09-24 21:14:59,22.4837,23.14751349,18.7191,57.5404
2016-09-24 21:30:00,21.6813,21.4423514833333,18.4818,57.4818
2016-09-24 21:45:00,21.4824,21.1519632966667,18.1521,57.4
2016-09-24 21:59:59,20.9049,21.3885014266667,17.8917,57.4
2016-09-24 22:15:00,20.203,20.5468700066667,17.6262,57.319
2016-09-24 22:30:00,20.3394,20.4773513566667,17.3896,57.2792
2016-09-24 22:44:59,20.844,20.4499237133333,17.1063,57.2042
2016-09-24 23:00:00,18.5819,19.0315767933333,16.8119,57.2
2016-09-24 23:15:00,16.1259,16.7826183433334,16.6146,57.0979
2016-09-24 23:29:59,15.6116,15.9418129066667,16.3208,57.0021
2016-09-24 23:45:00,15.5825,15.7617446993334,16.0636,56.9932
2016-09-25 00:00:00,16.6877,16.4659595313334,15.8702,56.9
2016-09-25 00:14:59,15.5381,15.577084768,15.5917,56.8396
2016-09-25 00:30:00,14.832,15.0675665646667,15.34,56.8
2016-09-25 00:45:00,15.7267,15.9310328013334,15.1822,56.8
2016-09-25 00:59:59,15.8023,15.5420469746667,14.9083,56.7313
2016-09-25 01:15:00,14.2471,14.6578534583333,14.7085,56.6979
2016-09-25 01:30:00,15.5533,14.1747216503333,14.5558,55.4372
2016-09-25 01:44:59,15.6236,15.741996328,14.3375,56.6
2016-09-25 02:00:00,17.1937,16.197916332,14.1021,56.5187
2016-09-25 02:15:00,16.4047,15.581855423,13.9571,56.5
2016-09-25 02:29:59,14.6574,14.1755301933333,13.7708,56.4354
2016-09-25 02:45:00,10.7026,11.1026695356667,13.5583,56.4
2016-09-25 03:00:00,9.15124,9.69288373166668,13.4047,56.4
2016-09-25 03:14:59,8.26816,9.37802110600001,13.2437,56.3438
2016-09-25 03:30:00,8.43692,9.73389215433335,13.0745,56.3
2016-09-25 03:45:00,8.78842,9.19161431933333,12.88,56.3
2016-09-25 03:59:59,8.48886,9.57010883866668,12.7304,56.2
2016-09-25 04:15:00,9.18363,9.25512256466667,12.6083,56.1875
2016-09-25 04:30:00,8.60978,9.147509144,12.4511,56.1
2016-09-25 04:44:59,9.09422,9.49509919833334,12.2932,56.1
2016-09-25 05:00:00,9.80391,9.73535117433333,12.1604,56.1
2016-09-25 05:15:00,8.08256,8.97748416266665,12.0771,56.1
2016-09-25 05:29:59,8.23812,8.940210557,11.9476,56.0238
2016-09-25 05:45:00,9.68124,9.46790922133333,11.8313,55.9333
2016-09-25 06:00:00,10.3397,10.142034962,11.6979,55.9
2016-09-25 06:14:59,9.41628,10.3715437093333,11.5907,55.9
2016-09-25 06:30:00,9.97217,10.1514317316667,11.5,55.9
2016-09-25 06:45:00,11.622,11.4675612096667,11.5,55.9
2016-09-25 06:59:59,12.3323,12.216428726,11.5886,55.9
2016-09-25 07:15:00,13.1317,12.3742287563333,11.7362,55.9085
2016-09-25 07:30:00,14.4759,13.898273398,12.1292,56.0229
2016-09-25 07:44:59,14.49,13.96212251,12.6848,56.1848
2016-09-25 08:00:00,15.0182,14.132751588,13.3156,56.3556
2016-09-25 08:15:00,15.8206,14.8895536526667,14.2563,56.5292
2016-09-25 08:29:59,15.97,15.716632652,15.3766,56.7723
2016-09-25 08:45:00,16.1971,16.5490319,16.2279,57.0372
2016-09-25 09:00:00,16.81,16.4874908,17.0083,57.2438
2016-09-25 09:14:59,16.6708,16.4795565436667,17.9766,57.4596
2016-09-25 09:30:00,17.9298,17.7606755566667,18.7767,57.6512
2016-09-25 09:45:00,19.2016,18.96713249,17.275,57.8
2016-09-25 09:59:59,19.6121,19.21587743,20.0146,57.9125
2016-09-25 10:15:00,20.7244,20.95871348,20.5674,58.0674
