datetime_O3_rf_121,O3_ref_121,O3_fit_121,O3_T_121,O3_RH_121
2016-09-24 17:45:00,33.9696,34.6896118766667,22.4934,52.159
2016-09-24 18:00:00,32.1544,32.7467520033333,22.2377,52.5541
2016-09-24 18:14:59,32.2262,32.5062431833333,21.9787,52.8803
2016-09-24 18:30:00,31.3086,31.93941246,21.6459,53.3508
2016-09-24 18:45:00,29.3141,29.4382208366666,21.3525,53.9967
2016-09-24 18:59:59,27.7789,27.7086765066667,21.0443,54.6557
2016-09-24 19:15:00,27.6806,28.1687873066667,20.7984,55.2771
2016-09-24 19:30:00,27.8836,28.7597681533333,20.4934,55.9279
2016-09-24 19:44:59,26.8567,28.8677217766667,20.1967,56.5033
2016-09-24 20:00:00,25.2408,25.47721954,19.8787,57.2049
2016-09-24 20:15:00,24.7055,25.13769705,19.6275,57.7157
2016-09-24 20:29:59,24.7287,25.2711808733333,19.3295,58.041
2016-09-24 20:45:00,23.854,24.0922201233333,19.1574,58.618
2016-09-24 21:00:00,23.659,23.9806610933333,18.8567,59.285
2016-09-24 21:14:59,22.4837,23.0295329133334,18.5902,60.0721
2016-09-24 21:30:00,21.6813,21.28573919,18.3066,60.5951
2016-09-24 21:45:00,21.4824,22.2259292913334,18.0161,60.6581
2016-09-24 21:59:59,20.9049,20.8639445166667,17.7377,60.982
2016-09-24 22:15:00,20.203,20.0390303866667,17.4525,61.2393
2016-09-24 22:30:00,20.3394,20.47145115,17.2115,61.2016
2016-09-24 22:44:59,20.844,21.58501838,16.9115,61.1934
2016-09-24 23:00:00,18.5819,20.1581862033333,16.7016,60.8213
2016-09-24 23:15:00,16.1259,17.4883143826667,16.4033,62.74
2016-09-24 23:29:59,15.6116,16.334435704,16.1383,63.3183
2016-09-24 23:45:00,15.5825,16.3628798626667,15.945,63.5167
2016-09-25 00:00:00,16.6877,17.02628784,15.6533,62.8683
2016-09-25 00:14:59,15.5381,17.1760700066667,15.46,64.3133
2016-09-25 00:30:00,14.832,15.3166977713334,15.225,64.7267
2016-09-25 00:45:00,15.7267,16.2557238233334,14.9933,65.1217
2016-09-25 00:59:59,15.8023,15.7205290286667,14.83,65.6117
2016-09-25 01:15:00,14.2471,15.1757326766667,14.5984,66.1967
2016-09-25 01:30:00,15.5533,15.764820568,14.3645,66.7161
2016-09-25 01:44:59,15.6236,16.336982346,14.2393,67.2689
2016-09-25 02:00:00,17.1937,17.09919727,13.9902,67.723
2016-09-25 02:15:00,16.4047,17.4605307726667,13.7721,68.3754
2016-09-25 02:29:59,14.6574,15.4914555856667,13.6689,69.0541
2016-09-25 02:45:00,10.7026,13.6563189166666,13.4852,69.7984
2016-09-25 03:00:00,9.15124,10.1348639303333,13.2705,70.3918
2016-09-25 03:14:59,8.26816,9.92096148166666,13.1033,71.0754
2016-09-25 03:30:00,8.43692,11.5831697566667,12.9967,71.5787
2016-09-25 03:45:00,8.78842,10.4385376463333,12.8,72.1393
2016-09-25 03:59:59,8.48886,10.0069277193333,12.623,72.6852
2016-09-25 04:15:00,9.18363,10.5495084993334,12.4443,73.2393
2016-09-25 04:30:00,8.60978,9.89386032633332,12.3557,73.8115
2016-09-25 04:44:59,9.09422,11.4480530673333,12.2274,74.3887
2016-09-25 05:00:00,9.80391,11.41870793,12.0823,75.0855
2016-09-25 05:15:00,8.08256,9.39940349599999,11.9393,75.6229
2016-09-25 05:29:59,8.23812,9.42877600800001,11.8656,75.9934
2016-09-25 05:45:00,9.68124,10.2470231026667,11.7672,76.1672
2016-09-25 06:00:00,10.3397,10.3766855773333,11.6213,76.2607
2016-09-25 06:14:59,9.41628,11.143451389,11.5279,76.5262
2016-09-25 06:30:00,9.97217,10.675608083,11.4279,76.6902
2016-09-25 06:45:00,11.622,11.6557554696667,11.435,76.4267
2016-09-25 06:59:59,12.3323,12.4960098963333,11.5283,76.1967
2016-09-25 07:15:00,13.1317,13.7071609966667,11.6667,75.69
2016-09-25 07:30:00,14.4759,15.6243244216667,11.9383,75.1167
2016-09-25 07:44:59,14.49,14.6429075166667,12.3767,74.5483
2016-09-25 08:00:00,15.0182,14.9583709096667,13.04,73.0783
2016-09-25 08:15:00,15.8206,15.5245645703333,13.88,71.4483
2016-09-25 08:29:59,15.97,15.8227689673333,14.7067,69.5583
