datetime_CO2_rf_106,CO2_ref_106,CO2_fit_106,CO2_T_106,CO2_RH_106
2016-08-05 00:00:00,427.154,430.2654158,23.8351,66.4491
2016-08-05 00:14:59,428.735,430.313247433333,23.9268,66.4089
2016-08-05 00:30:00,430.316,431.245765766667,24,66.3182
2016-08-05 00:45:00,432.121,432.6086392,24.1236,66.2055
2016-08-05 00:59:59,432.301,433.830015400001,24.2466,65.8276
2016-08-05 01:15:00,430.84,432.5647008,24.3966,65.3035
2016-08-05 01:30:00,431.041,432.327549066667,24.2236,65.4582
2016-08-05 01:44:59,431.262,432.4059983,24.1855,65.6364
2016-08-05 02:00:00,432.1,433.1133828,24.0309,66.0018
2016-08-05 02:15:00,433.56,434.435883,23.9965,66.1912
2016-08-05 02:29:59,437.385,437.325246033334,23.7136,66.6051
2016-08-05 02:45:00,438.57,438.863481933335,23.4145,67.6891
2016-08-05 03:00:00,438.803,439.101171800002,23.22,68.2655
2016-08-05 03:14:59,441.176,441.832508500001,23.0855,68.7382
2016-08-05 03:30:00,443.509,443.072462866667,22.8036,69.4161
2016-08-05 03:45:00,443.57,443.421872266667,22.6367,70.04
2016-08-05 03:59:59,444.39,443.495117500001,22.5696,70.2464
2016-08-05 04:15:00,443.535,442.798519500001,22.3236,70.6382
2016-08-05 04:30:00,442.883,443.841320466667,22.2,71.3018
2016-08-05 04:44:59,445.043,444.489135400001,22.24,71.3982
2016-08-05 05:00:00,447.665,445.625818800001,22.0339,71.9627
2016-08-05 05:15:00,450.248,449.638620733333,21.9474,72.6544
2016-08-05 05:29:59,450.337,450.5815121,21.7436,72.8309
2016-08-05 05:45:00,453.941,452.8569001,19.7127,72.2655
2016-08-05 06:00:00,455.508,453.9329284,21.84,73.3455
2016-08-05 06:14:59,455.157,454.593375566667,22.069,72.9741
2016-08-05 06:30:00,456.986,454.3453134,22.3172,72.8155
2016-08-05 06:45:00,456.051,454.4261711,22.8071,71.8964
2016-08-05 06:59:59,452.707,452.109844333333,23.2536,70.6589
2016-08-05 07:15:00,446.73,444.756707200001,23.5836,69.6273
2016-08-05 07:30:00,444.461,443.195031033334,24.1754,68.5772
2016-08-05 07:44:59,441.894,440.320007900001,24.86,67.0183
2016-08-05 08:00:00,440.684,437.918127133334,23.3236,65.8109
2016-08-05 08:15:00,437.637,437.576624766667,25.8964,64.6786
2016-08-05 08:29:59,434.782,434.956672766668,26.4273,63.6691
2016-08-05 08:45:00,432.574,433.701927033333,27.6696,61.6821
2016-08-05 15:45:00,416.734,416.524555933333,35.0965,47.4897
2016-08-05 15:59:59,415.836,415.972862866667,35.5582,46.2855
2016-08-05 16:15:00,415.372,415.507560933334,35.4018,46.5818
2016-08-05 16:30:00,415.595,415.764560333333,35.1545,46.8982
2016-08-05 16:44:59,415.779,415.747415333333,35.1211,46.707
2016-08-05 17:00:00,416.367,416.606071233333,34.5233,47.515
2016-08-05 17:15:00,417.144,417.148116733333,33.9321,48.2625
2016-08-05 17:29:59,417.56,417.268197,33.48,49.1636
2016-08-05 17:45:00,418.103,418.807287066667,32.6673,50.8036
2016-08-05 18:00:00,418.295,421.167280200001,31.5182,53.6291
2016-08-05 18:14:59,417.844,421.064745300001,30.5483,56.255
2016-08-05 18:30:00,418.882,420.6646294,29.8554,58.3911
2016-08-05 18:45:00,419.721,421.865390166666,29.3745,59.8636
2016-08-05 18:59:59,420.143,425.033760366667,26.8655,60.9691
2016-08-05 19:15:00,421.282,423.340463333334,28.8345,61.9436
2016-08-05 19:30:00,423.592,424.381164533333,28.478,63.0237
2016-08-05 19:44:59,423.317,426.974139633333,28.2193,63.6105
2016-08-05 20:00:00,424.222,426.710935966667,27.9418,64.0855
2016-08-05 20:15:00,426.754,427.664989299999,27.8,64.4891
2016-08-05 20:29:59,428.868,428.585509466666,27.7836,64.9491
2016-08-05 20:45:00,431.297,430.681312933332,27.5034,65.6362
2016-08-05 21:00:00,432.162,433.144732933333,27.1932,66.5288
2016-08-05 21:14:59,434.104,434.417423999999,26.9582,67.4127
2016-08-05 21:30:00,435.866,436.567604133334,26.7455,68.2436
2016-08-05 21:45:00,437.228,437.384249033333,26.5582,69.0455
2016-08-05 21:59:59,437.283,437.505380333333,26.2893,69.9571
2016-08-05 22:15:00,438.839,438.546373866668,26.0283,71.0867
2016-08-05 22:30:00,437.743,438.866595133333,25.9309,72.0818
2016-08-05 22:44:59,437.954,438.820955666666,25.7545,73.1545
2016-08-05 23:00:00,438.767,439.209114266666,25.5855,74.0018
2016-08-05 23:15:00,440.468,440.664771333333,25.5,74.6782
