datetime_O3_rf_110,O3_ref_110,O3_fit_110,O3_T_110,O3_RH_110
2016-09-24 17:45:00,33.9696,35.6531969100001,22.6,49.3732
2016-09-24 18:00:00,32.1544,31.9350468099999,22.437,49.8304
2016-09-24 18:14:59,32.2262,33.4151310233333,22.1582,50.1709
2016-09-24 18:30:00,31.3086,32.52005927,21.8783,50.6196
2016-09-24 18:45:00,29.3141,29.9034365533333,21.6037,51.2722
2016-09-24 18:59:59,27.7789,27.10982857,21.3083,51.9396
2016-09-24 19:15:00,27.6806,28.97719149,21.0827,52.5712
2016-09-24 19:30:00,27.8836,28.6434720666667,20.7449,53.3184
2016-09-24 19:44:59,26.8567,28.59782807,20.4725,53.9725
2016-09-24 20:00:00,25.2408,24.9544756733333,20.2,54.7
2016-09-24 20:15:00,24.7055,24.6515643433333,19.8776,55.2327
2016-09-24 20:29:59,24.7287,24.49617537,19.7154,55.625
2016-09-24 20:45:00,23.854,22.5858621633333,19.4521,56.1979
2016-09-24 21:00:00,23.659,24.0691286466666,19.1426,56.9685
2016-09-24 21:14:59,22.4837,24.7925035433334,18.9304,57.8065
2016-09-24 21:30:00,21.6813,21.86813725,18.6164,58.3636
2016-09-24 21:45:00,21.4824,22.2120783566667,18.3283,58.4283
2016-09-24 21:59:59,20.9049,21.46543151,18.0839,58.8554
2016-09-24 22:15:00,20.203,20.0546435433333,17.7565,59.1478
2016-09-24 22:30:00,20.3394,19.796823706,15.5927,59.0655
2016-09-24 22:44:59,20.844,20.9435822066666,17.2717,59.0543
2016-09-24 23:00:00,18.5819,19.12035349,16.9875,59.7018
2016-09-24 23:15:00,16.1259,17.1614925766667,16.7652,60.763
2016-09-24 23:29:59,15.6116,15.7416635203333,16.5037,61.3815
2016-09-24 23:45:00,15.5825,16.44623964,16.234,61.583
2016-09-25 00:00:00,16.6877,16.2389585933334,16.0245,61.9566
2016-09-25 00:14:59,15.5381,17.1360635166666,15.8102,62.5367
2016-09-25 00:30:00,14.832,15.446365608,15.5788,63.0192
2016-09-25 00:45:00,15.7267,16.4101114833333,13.04,63.534
2016-09-25 00:59:59,15.8023,15.5913384876667,15.16,64.118
2016-09-25 01:15:00,14.2471,14.544526305,14.9157,64.7137
2016-09-25 01:30:00,15.5533,14.88486986,14.7286,65.3061
2016-09-25 01:44:59,15.6236,15.5719983286667,14.5377,65.9943
2016-09-25 02:00:00,17.1937,16.2691483436667,14.3787,66.534
2016-09-25 02:15:00,16.4047,15.9610409,14.1778,67.2481
2016-09-25 02:29:59,14.6574,14.567756356,13.9391,68.0239
2016-09-25 02:45:00,10.7026,10.617149601,13.7357,68.8536
2016-09-25 03:00:00,9.15124,9.29210234000001,13.6283,69.6022
2016-09-25 03:14:59,8.26816,9.59937095,13.4182,70.3273
2016-09-25 03:30:00,8.43692,9.12537925866666,13.2348,71.0565
2016-09-25 03:45:00,8.78842,9.70085644499999,13.0518,71.6482
2016-09-25 03:59:59,8.48886,8.84135175399999,12.95,72.3065
2016-09-25 04:15:00,9.18363,9.286867785,12.7727,72.9582
2016-09-25 04:30:00,8.60978,8.75613854633332,12.6304,73.5674
2016-09-25 04:44:59,9.09422,9.55840314333333,12.4636,74.2527
2016-09-25 05:00:00,9.80391,9.685421142,12.3426,75.0532
2016-09-25 05:15:00,8.08256,8.80673745533332,12.217,75.783
2016-09-25 05:29:59,8.23812,8.88917405033334,12.1479,76.1271
2016-09-25 05:45:00,9.68124,10.978440228,12.025,76.3115
2016-09-25 06:00:00,10.3397,10.391580554,11.92,76.478
2016-09-25 06:14:59,9.41628,10.4707355236667,11.808,76.742
2016-09-25 06:30:00,9.97217,10.2308402186667,11.7,76.9275
2016-09-25 06:45:00,11.622,11.871293649,11.7,76.651
2016-09-25 06:59:59,12.3323,12.3522418136667,11.7566,76.4925
2016-09-25 07:15:00,13.1317,14.1620873066666,11.9375,75.9875
2016-09-25 07:30:00,14.4759,14.7181964466667,12.3778,75.0111
2016-09-25 07:44:59,14.49,14.841134664,13.2174,73.5652
2016-09-25 08:00:00,15.0182,14.694136492,14.4255,70.6909
2016-09-25 08:15:00,15.8206,15.9526724633333,15.3739,68.1348
2016-09-25 08:29:59,15.97,16.03342031,16.325,65.5732
2016-09-25 08:45:00,16.1971,16.1765872733333,17.0304,63.2043
2016-09-25 09:00:00,16.81,17.3024581666667,17.7818,61.1927
2016-09-25 09:14:59,16.6708,17.78935265,18.7087,59.1283
2016-09-25 09:30:00,17.9298,18.56031916,19.5018,56.7036
2016-09-25 09:45:00,19.2016,19.8545988633334,20.0783,55.0935
2016-09-25 09:59:59,19.6121,20.0524777333333,21.2574,53.3
2016-09-25 10:15:00,20.7244,21.07513443,22.5064,50.7681
2016-09-25 10:30:00,21.7616,22.02141045,23.4226,48.6189
2016-09-25 10:44:59,23.2762,24.6270912933334,24.4673,46.3163
2016-09-25 11:00:00,25.2148,26.86923638,25.3588,44.4412
2016-09-25 11:15:00,27.6579,28.5285861366667,26.05,42.534
2016-09-25 11:29:59,30.7168,29.80863989,26.884,40.708
2016-09-25 11:45:00,35.4428,32.9070636966667,27.3923,38.3692
2016-09-25 12:00:00,35.5854,34.9508107066666,27.5958,38.3
2016-09-25 12:14:59,37.0879,36.70314107,27.7377,37.1151
2016-09-25 12:30:00,38.747,38.53966506,27.666,36.4489
2016-09-25 12:45:00,40.1748,37.5293579866667,26.8618,36.44
2016-09-25 12:59:59,40.9429,40.8724319166666,25.6756,37.3356
2016-09-25 13:15:00,41.4581,41.6985544066666,24.8277,37.6
2016-09-25 13:30:00,41.5666,41.4436365533333,24.413,37.9111
2016-09-25 13:44:59,41.1278,41.6053870133333,24.0479,38.1104
2016-09-25 14:00:00,42.1161,42.1556977133333,23.9615,38.6731
2016-09-25 14:15:00,43.3237,43.2744493633334,23.851,38.7857
2016-09-25 14:29:59,43.6286,42.92582421,23.8,38.6353
2016-09-25 14:45:00,44.1207,43.88248234,23.8,38.249
2016-09-25 15:00:00,44.1655,43.96840149,23.8,37.3653
2016-09-25 15:14:59,43.8523,44.1167771366667,23.8,37.0058
2016-09-25 15:30:00,44.3169,43.8656039233334,23.8,36.9646
2016-09-25 15:45:00,44.6483,44.1538575933334,23.8,36.3889
2016-09-25 15:59:59,42.9005,42.5820358266667,23.8609,36.2761
2016-09-25 16:15:00,42.59,41.99288122,23.9636,36.0455
2016-09-25 16:30:00,41.8498,41.61858053,24,35.9
2016-09-25 16:44:59,41.0349,40.9917029766667,24,36.2054
2016-09-25 17:00:00,39.4938,40.3174501066667,23.9065,36.2565
2016-09-25 17:15:00,40.5895,40.8729385866666,23.8273,36.3109
2016-09-25 17:29:59,35.2602,35.2281102733334,23.7348,36.4717
2016-09-25 17:45:00,27.9287,29.6044481433334,23.5357,36.6821
2016-09-25 18:00:00,23.7262,25.9997544199999,23.3043,37.7304
2016-09-25 18:14:59,23.1887,25.21188753,22.9611,39.037
2016-09-25 18:30:00,27.4872,28.5341091966666,22.5638,40.334
2016-09-25 18:45:00,29.5296,29.5363557733333,22.1453,41.2377
2016-09-25 18:59:59,28.8104,28.8784863866667,21.7918,42.2143
2016-09-25 19:15:00,28.4051,28.6351117366666,21.4255,43.2843
2016-09-25 19:30:00,27.5838,28.35261534,21.136,44.406
2016-09-25 19:44:59,27.2225,28.3639641766666,20.812,45.296
2016-09-25 20:00:00,26.2981,25.40659725,20.4941,45.7255
2016-09-25 20:15:00,23.8639,22.6276339833334,20.1857,46.3673
2016-09-25 20:29:59,23.1672,22.56563393,19.8208,46.7736
2016-09-25 20:45:00,20.8416,20.794728389,19.5766,47.7277
