datetime_NO2_rf_110,NO2_ref_110,NO2_fit_110,NO2_T_110,NO2_RH_110
2016-10-28 17:15:00,26.2727,23.890502846,11.1911,61.5018
2016-10-28 17:29:59,23.2022,23.737381228,10.7873,62.7055
2016-10-28 17:45:00,29.0886,29.1718909226666,10.5232,63.7946
2016-10-28 18:00:00,31.4535,30.7369985946666,8.43036,64.7304
2016-10-28 18:14:59,37.2306,39.09049388,9.93276,65.9897
2016-10-28 18:30:00,41.6539,40.24197502,9.79322,66.9186
2016-10-28 18:45:00,42.1216,39.9932062833333,9.51667,67.5852
2016-10-28 18:59:59,40.4357,39.4288989566667,9.25556,68.5333
2016-10-28 19:15:00,37.5519,37.8103872433333,9.07407,69.6685
2016-10-28 19:30:00,37.3088,37.2242883666667,8.87167,70.435
2016-10-28 19:44:59,35.9191,36.5705244899999,8.62075,71.583
2016-10-28 20:00:00,37.4592,37.2371919133333,8.47222,72.2056
2016-10-28 20:15:00,36.9495,36.7840238266667,8.4,72.8811
2016-10-28 20:29:59,36.781,36.56812641,8.27241,73.5862
2016-10-28 20:45:00,36.8479,36.50544443,8.14643,72.8679
2016-10-28 21:00:00,36.7228,36.4378364233333,8.1,74.6393
2016-10-28 21:14:59,36.1621,35.8320619066666,8.19107,74.6911
2016-10-28 21:30:00,35.8859,34.0099260866666,8.375,74.8518
2016-10-28 21:45:00,35.5865,34.3857851533333,8.48793,75.1017
2016-10-28 21:59:59,34.8819,33.7675248666667,8.62712,75.1271
2016-10-28 22:15:00,32.5333,30.9799565983332,8.70943,74.9736
2016-10-28 22:30:00,29.3265,28.0454197499999,8.8,74.4411
2016-10-28 22:44:59,26.9451,27.21035019,8.8,74.2929
2016-10-28 23:00:00,27.1421,27.2387923,8.8,74.4304
2016-10-28 23:15:00,27.6041,27.2851253233334,8.705,74.4433
2016-10-28 23:29:59,26.9423,26.2383799333333,8.7,74.5536
2016-10-28 23:45:00,27.1305,27.2243771733333,8.68393,74.9268
2016-10-29 00:00:00,26.6948,26.8795686166666,8.58571,75.1839
2016-10-29 00:14:59,24.3502,24.8618267833334,8.5,75.5732
2016-10-29 00:30:00,23.5939,24.45821247,8.40714,75.7161
2016-10-29 00:45:00,27.4242,26.3972859633334,8.4,75.725
2016-10-29 00:59:59,27.5869,26.8559258933334,8.4,76.0214
2016-10-29 01:15:00,26.5414,25.4479797673333,8.42143,76.0964
2016-10-29 01:30:00,20.5576,18.5393214863334,8.53214,75.8161
2016-10-29 01:44:59,16.6737,15.62977393,8.75536,75.2643
2016-10-29 02:00:00,15.0675,14.7066424473333,9.06429,74.6482
2016-10-29 02:15:00,14.9284,14.732678205,9.18833,74.1433
2016-10-29 02:29:59,14.8483,14.7671514616667,9.35424,73.7593
2016-10-29 02:45:00,13.8608,13.9870158066667,9.4,73.4661
2016-10-29 03:00:00,13.6906,13.6746047413333,9.38036,73.4393
2016-10-29 03:14:59,14.0912,14.0662288566667,9.225,73.7643
2016-10-29 03:30:00,14.2801,14.18892893,9.05893,74.2768
2016-10-29 03:45:00,14.1033,14.08366855,8.90702,74.8228
2016-10-29 03:59:59,14.3294,14.45048523,8.87333,75.1417
2016-10-29 04:15:00,15.5261,16.321706378,8.81897,75.3638
2016-10-29 04:30:00,16.7161,16.0946471533333,8.74821,75.6196
2016-10-29 04:44:59,17.1123,16.5926317413333,8.55714,76.3321
2016-10-29 05:00:00,15.7721,15.2763938833333,8.45357,76.8429
2016-10-29 05:15:00,14.1724,14.114119793,8.4,77.2929
2016-10-29 05:29:59,13.9445,14.0833393996667,8.4,76.3328
2016-10-29 05:45:00,14.608,14.5094070233333,8.4,77.8617
2016-10-29 06:00:00,14.0025,14.1210592166667,8.46491,78.1982
2016-10-29 06:14:59,13.1887,13.5780183533333,8.55714,78.4018
2016-10-29 06:30:00,13.0216,13.4712986096667,8.56964,78.575
2016-10-29 06:45:00,15.5515,16.5361779446667,8.5,79.0429
2016-10-29 06:59:59,17.9879,17.024456968,8.53571,79.3643
2016-10-29 07:15:00,14.9251,14.7238273066667,8.72881,79.3237
2016-10-29 07:30:00,14.615,15.2503069833333,9.09167,79.185
2016-10-29 07:44:59,15.4686,15.8355949396667,9.78571,78.3446
2016-10-29 08:00:00,13.7668,14.5261968866667,11.1857,75.9179
2016-10-29 08:15:00,13.7259,13.9776711633333,12.2714,73.6125
2016-10-29 08:29:59,14.0265,14.01955241,13.4321,71.1982
2016-10-29 08:45:00,14.6423,14.3687816593334,14.6155,68.7
2016-10-29 09:00:00,14.534,13.850612312,16.0167,65.565
2016-10-29 09:14:59,14.7755,14.4877867,17.2052,62.3638
2016-10-29 09:30:00,14.7707,14.5019613383333,18.1161,60.5446
2016-10-29 09:45:00,13.9143,14.22261212,19.6518,58.725
2016-10-29 09:59:59,14.4782,14.3900924866667,21.3179,56.0714
2016-10-29 10:15:00,14.3859,14.2261748933333,22.3321,54.5804
2016-10-29 10:30:00,14.2322,13.5709348963333,23.2661,53.6322
2016-10-29 10:44:59,13.058,12.7375895773333,23.635,53.0817
2016-10-29 11:00:00,12.1327,11.9724166873333,24.1964,52.575
2016-10-29 11:15:00,11.3034,11.342922268,24.8893,50.8804
2016-10-29 11:29:59,10.3568,11.304672785,25.3446,49.8357
2016-10-29 11:45:00,10.1839,9.36446978133332,25.8679,48.8321
2016-10-29 12:00:00,9.37371,8.96335048033331,26.1929,47.9875
2016-10-29 12:14:59,9.25516,9.23555776866666,26.3733,47.405
2016-10-29 12:30:00,8.30175,8.75617681333334,25.8441,47.6525
2016-10-29 12:45:00,7.75169,8.12930815933334,25.2589,48.3786
2016-10-29 12:59:59,7.32754,7.40084106000001,24.85,49.125
2016-10-29 13:15:00,7.44558,7.308699818,24.7,49.6982
2016-10-29 13:30:00,6.7036,7.04576831233333,24.6679,50.0661
2016-10-29 13:44:59,6.63067,6.72486539466666,24.4103,50.3793
2016-10-29 14:00:00,6.872,6.60857256733333,24.165,51.025
2016-10-29 14:15:00,6.1424,6.4622207,24.0845,51.5224
2016-10-29 14:29:59,6.43273,6.54686993066666,24,52.0105
