datetime_CO2_rf_104,CO2_ref_104,CO2_fit_104,CO2_T_104,CO2_RH_104
2016-08-05 15:45:00,416.734,417.254580033333,33.8792,48.7472
2016-08-05 15:59:59,415.836,417.113783900001,34.5259,47.2707
2016-08-05 16:15:00,415.372,416.451944633334,34.2404,47.8298
2016-08-05 16:30:00,415.595,416.299908266667,33.7741,48.5037
2016-08-05 16:44:59,415.779,416.317145633334,33.3907,48.9074
2016-08-05 17:00:00,416.367,416.7161346,32.4411,50.5893
2016-08-05 17:15:00,417.144,417.435253466667,31.6862,51.9483
2016-08-05 17:29:59,417.56,417.8091165,31.0792,53.1434
2016-08-05 17:45:00,418.103,418.406143266667,30.5056,54.6241
2016-08-05 18:00:00,418.295,418.819204966667,29.94,56.7527
2016-08-05 18:14:59,417.844,419.0397981,29.4847,58.6525
2016-08-05 18:30:00,418.882,419.778491566667,29.05,60.0556
2016-08-05 18:45:00,419.721,420.242254333333,28.7245,61.0547
2016-08-05 18:59:59,420.143,420.914802,28.4852,61.9556
2016-08-05 19:15:00,421.282,421.748880233334,28.2917,62.92
2016-08-05 19:30:00,423.592,423.908107566667,27.9833,63.8537
2016-08-05 19:44:59,423.317,424.390278966667,27.8093,64.0407
2016-08-05 20:00:00,424.222,425.142488033334,27.7226,64.2113
2016-08-05 20:15:00,426.754,426.912972499999,27.5729,64.5678
2016-08-05 20:29:59,428.868,428.4284071,27.3818,65.1945
2016-08-05 20:45:00,431.297,430.484913266666,27.1889,65.837
2016-08-05 21:00:00,432.162,432.126585466666,25.1315,66.5537
2016-08-05 21:14:59,434.104,433.807049066666,26.7825,67.2719
2016-08-05 21:30:00,435.866,434.634841966666,26.607,68.0649
2016-08-05 21:45:00,437.228,436.781272733333,26.5,68.6019
2016-08-05 21:59:59,437.283,437.0208874,26.3519,69.2056
2016-08-05 22:15:00,438.839,437.945726733334,26.1732,70.0679
2016-08-05 22:30:00,437.743,438.0352683,26.0052,71.0793
2016-08-05 22:44:59,437.954,439.013662366666,25.9226,71.9038
2016-08-05 23:00:00,438.767,440.3880396,25.8167,72.6
2016-08-05 23:15:00,440.468,440.342896599999,25.7927,73.2364
2016-08-05 23:29:59,441.724,442.747764433332,25.6644,73.7153
2016-08-05 23:45:00,441.495,446.284988133332,25.6,74.0396
