datetime_CO_rf_105,CO_ref_105,CO_fit_105,CO_T_105,CO_RH_105
2016-12-20 00:00:00,747.611,725.124719733333,-5.2,71.6861
2016-12-20 00:14:59,745.522,744.956721266666,-5.2,72.2351
2016-12-20 00:30:00,840.033,829.7071983,-5.28596,72.9316
2016-12-20 00:45:00,1155.99,1174.06154313333,-5.3,73.8321
2016-12-20 00:59:59,1275.78,1186.02121583333,-5.3,74.0324
2016-12-20 01:15:00,1146.08,1112.94385913333,-5.3661,74.1576
2016-12-20 01:30:00,1032.47,965.432048766664,-5.49184,74.3
2016-12-20 01:44:59,918.83,904.556337233333,-5.60227,74.4227
2016-12-20 02:00:00,797.456,780.489604266666,-5.69565,74.5217
2016-12-20 02:15:00,673.404,656.980544566668,-5.8,74.6
2016-12-20 02:29:59,636.359,635.402858466667,-5.8,74.6325
2016-12-20 02:45:00,626.522,631.601673733334,-5.87679,74.7143
2016-12-20 03:00:00,647.444,640.058071666667,-5.9,75.0079
2016-12-20 03:14:59,659.5,661.974694100001,-5.9,75.2267
2016-12-20 03:30:00,690.574,688.101987266667,-5.95085,75.2983
2016-12-20 03:45:00,661.422,662.580504633335,-6.03519,75.463
2016-12-20 03:59:59,644.944,640.693779833334,-6.1,75.5838
2016-12-20 04:15:00,656.77,663.521827333334,-6.12368,75.6895
2016-12-20 04:30:00,658.959,660.466746733335,-6.20179,75.7964
2016-12-20 04:44:59,693.493,702.1842882,-6.2907,76.0302
2016-12-20 05:00:00,802.333,777.774579566665,-6.3,76.255
2016-12-20 05:15:00,971.178,945.181608400001,-6.3,76.6074
2016-12-20 05:29:59,973.356,951.593421733334,-6.21346,77.0154
2016-12-20 05:45:00,815.267,792.656641333333,-6.17091,76.8709
2016-12-20 06:00:00,821.719,820.468534799999,-6.2125,76.7839
2016-12-20 06:14:59,833.833,886.3293562,-6.30182,76.7927
2016-12-20 06:30:00,710.43,706.0530305,-6.4,76.6719
2016-12-20 06:45:00,669.626,666.847383833333,-6.46,76.7333
2016-12-20 06:59:59,640.611,641.799983566667,-6.4,76.937
2016-12-20 07:15:00,631.77,641.443773533334,-6.4,77.0865
2016-12-20 07:30:00,675.281,689.725824533333,-6.32292,76.9604
2016-12-20 07:44:59,716.867,726.853955933334,-6.30357,76.9857
2016-12-20 08:00:00,820.444,829.120850166667,-6.286,77.216
2016-12-20 08:15:00,918.504,911.595003366668,-6.15536,77.15
2016-12-20 08:29:59,909.685,906.657286033334,-5.97368,77.1
2016-12-20 08:45:00,897.13,900.943668833333,-5.67,77.0633
2016-12-20 09:00:00,817.644,801.604730666666,-5.30577,77.0058
2016-12-20 09:14:59,754.779,760.502915233332,-5.04091,76.9114
2016-12-21 20:15:00,179.6,281.671188766667,2.83333,62.7
2016-12-21 20:29:59,244.23,260.774078366666,2.9,62.5
2016-12-21 20:45:00,233.933,256.233010833333,3.03333,62.4
2016-12-21 21:00:00,268.059,279.277700433333,3.16667,62.3
