datetime_NO2_rf_120,NO2_ref_120,NO2_fit_120,NO2_T_120,NO2_RH_120
2016-10-09 00:00:00,6.0521,7.80085281466667,11.2295,66.7909
2016-10-09 00:14:59,5.8096,7.02428877333334,11.0023,66.7
2016-10-09 00:30:00,3.77967,5.87541426866665,10.8273,66.7
2016-10-09 00:45:00,1.37076,3.979965511,10.6951,66.7
2016-10-09 00:59:59,0.8983,2.35780060366667,10.475,66.66
2016-10-09 01:15:00,0.86617,1.66590182666667,10.25,66.6
2016-10-09 01:30:00,0.53288,1.707633515,10.1227,66.5523
2016-10-09 01:44:59,0.65315,1.23253112866667,9.96591,66.5
2016-10-09 02:00:00,0.96577,1.412563969,9.9,66.5
2016-10-09 02:15:00,1.33653,1.76144329933334,9.9,66.5023
2016-10-09 02:29:59,1.60822,1.75157679766667,9.9,66.5725
2016-10-09 02:45:00,1.45633,2.02404292033333,9.9,66.6
2016-10-09 03:00:00,1.57666,2.12216758466666,9.9,66.6
2016-10-09 03:14:59,1.99227,1.95069268066666,9.80889,66.5778
2016-10-09 03:30:00,2.41751,2.337437093,9.60455,66.5
2016-10-09 03:45:00,2.69311,2.55827154466667,9.37727,66.4341
2016-10-09 03:59:59,3.058,2.923806378,9.11667,66.3833
2016-10-09 04:15:00,3.13109,3.14172123766667,8.95,66.3
2016-10-09 04:30:00,3.00958,3.232110465,8.9,66.3
2016-10-09 04:44:59,3.0992,3.30689363133334,8.9,66.3
2016-10-09 05:00:00,3.2413,3.35963747199999,8.9,66.3
2016-10-09 05:15:00,4.7378,4.05517500433334,8.9,66.3
2016-10-09 05:29:59,5.3489,4.75843859566666,8.76591,66.3
2016-10-09 05:45:00,4.9131,4.72640423333333,8.55366,66.3
2016-10-09 06:00:00,4.9733,4.872427996,8.4325,66.3
2016-10-09 06:14:59,4.8402,4.79953829833334,8.3,66.2068
2016-10-09 06:30:00,4.5988,4.64324290833333,8.40455,66.2864
2016-10-09 06:45:00,4.3398,4.51181440566667,8.425,66.3
2016-10-09 06:59:59,4.5449,4.43934169,8.36364,66.2886
2016-10-09 07:15:00,4.7054,4.70718075766667,8.42955,66.2955
2016-10-09 07:30:00,4.6409,4.59149306366667,8.645,66.315
2016-10-09 07:44:59,5.9145,5.49556111233333,8.83659,66.4
2016-10-09 08:00:00,4.0574,3.27590430633333,9.27273,66.5023
2016-10-09 08:15:00,3.88894,2.97248082966667,10.0341,66.6977
2016-10-09 08:29:59,3.57221,3.45082852466667,10.96,66.9689
2016-10-09 08:45:00,3.34501,3.26798319633334,11.8422,67.2178
2016-10-09 09:00:00,3.12075,3.41283586266667,12.531,67.4405
2016-10-09 09:14:59,2.57299,3.056970816,13.2075,67.5975
2016-10-09 09:30:00,2.3435,3.16786140533333,13.8442,67.793
2016-10-09 09:45:00,1.76966,2.466752856,14.3689,67.9267
2016-10-09 09:59:59,1.64831,3.00280474933333,14.8159,68
2016-10-09 10:15:00,1.50237,2.28241839066667,15.0909,68.1
2016-10-09 10:30:00,1.67793,2.064829951,15.3159,68.1659
2016-10-09 10:44:59,1.71361,1.963180349,15.5024,68.2488
2016-10-09 11:00:00,1.99944,2.21809526633334,15.7875,68.3
2016-10-09 11:15:00,2.54163,2.481480422,15.7568,68.3
2016-10-09 11:29:59,3.33464,3.01761418566667,15.75,68.3
2016-10-09 11:45:00,2.233,2.445911883,15.9795,68.3477
2016-10-09 12:00:00,2.33472,2.507601136,15.9614,68.3977
2016-10-09 12:14:59,2.54334,2.56742490333333,16.3886,68.475
2016-10-09 12:30:00,2.75479,2.80346917,16.525,68.5
2016-10-09 12:45:00,2.61748,3.22356390333333,16.6293,68.5
2016-10-09 12:59:59,3.08457,3.037418195,16.3886,68.475
2016-10-09 13:15:00,2.24359,2.478648881,16.2,68.4023
2016-10-09 13:30:00,2.33773,2.72077306133333,16.2545,68.4386
2016-10-09 13:44:59,3.1604,3.65316179566667,16.3,68.5
2016-10-09 14:00:00,3.14783,3.06492078533334,16.3977,68.5
2016-10-09 14:15:00,2.76253,2.83214597233333,16.5,68.5
2016-10-09 14:29:59,2.7195,3.06535995733334,16.55,68.5048
2016-10-09 14:45:00,2.90516,3.37762695033334,16.5,68.5614
2016-10-09 15:00:00,5.98,4.60424269866667,16.5,68.6
2016-10-09 15:14:59,3.09389,3.32096476666667,16.5,68.6
2016-10-09 15:30:00,3.24931,3.29393038433333,16.4886,68.6
2016-10-09 15:45:00,2.42873,2.61364685866667,16.3049,68.5219
2016-10-09 15:59:59,2.83799,2.88710235033333,16.2625,68.5
2016-10-09 16:15:00,2.56633,2.60823977,16.0977,68.5
2016-10-09 16:30:00,2.68247,2.71073598833333,15.925,68.5
2016-10-09 16:44:59,3.34219,3.25063041933333,15.7273,68.5
2016-10-09 17:00:00,3.8056,3.50560704099999,15.6614,68.4977
2016-10-09 17:15:00,2.55198,2.91767372733333,15.5409,68.4068
2016-10-09 17:29:59,2.86468,3.01387674266667,15.325,68.4
2016-10-09 17:45:00,3.15469,3.20626824166667,15.1171,68.3878
2016-10-09 18:00:00,3.34628,3.37126236933333,14.7682,68.2136
2016-10-09 18:14:59,2.89676,3.293261312,14.4205,68.2
2016-10-09 18:30:00,3.45634,3.581807304,14.0841,68.1023
2016-10-09 18:45:00,3.49795,3.61180588033333,14,68.1
2016-10-09 18:59:59,3.11883,3.44748865533333,13.9279,68.0326
2016-10-09 19:15:00,4.7349,4.33063049533332,13.765,68
2016-10-09 19:30:00,3.66352,3.68305667866667,13.6119,68
2016-10-09 19:44:59,3.509,3.45735874833334,11.1295,68
