datetime_NO2_rf_122,NO2_ref_122,NO2_fit_122,NO2_T_122,NO2_RH_122
2016-10-09 00:00:00,6.0521,9.49088726999998,11.15,78.5
2016-10-09 00:14:59,5.8096,8.28114038866667,10.95,79.45
2016-10-09 00:30:00,3.77967,7.65325908799998,10.75,79.3
2016-10-09 00:45:00,1.37076,4.18967033800001,10.5667,78.5667
2016-10-09 00:59:59,0.8983,2.676073351,10.35,78.8
2016-10-09 01:15:00,0.86617,1.965674183,10.15,78.95
2016-10-09 01:30:00,0.53288,1.97553911,10,78.85
2016-10-09 01:44:59,0.65315,1.88175762,9.9,78.9
2016-10-09 02:00:00,0.96577,1.97414732233334,9.8,79.0667
2016-10-09 02:15:00,1.33653,2.20260449833334,9.7,79.3
2016-10-09 02:29:59,1.60822,2.33370619,9.7,79.1
2016-10-09 02:45:00,1.45633,2.04870696833333,9.7,78.65
2016-10-09 03:00:00,1.57666,1.98330281533333,9.7,78
2016-10-09 03:14:59,1.99227,2.30141115933333,9.65,77.65
2016-10-09 03:30:00,2.41751,2.74091445066666,9.45,77.6
2016-10-09 03:45:00,2.69311,2.88939889699999,9.35,77.75
2016-10-09 03:59:59,3.058,3.23650171133333,9.15,78.15
2016-10-09 04:15:00,3.13109,3.33321983233333,8.9,78.5333
2016-10-09 04:30:00,3.00958,3.49314315333333,8.8,78.25
2016-10-09 04:44:59,3.0992,3.23652567233333,8.8,77.8
2016-10-09 05:00:00,3.2413,3.50013602166666,8.8,77.2
2016-10-09 05:15:00,4.7378,3.93290027033334,8.8,77.25
2016-10-09 05:29:59,5.3489,4.55975133799999,8.66667,77.9667
2016-10-09 05:45:00,4.9131,4.73561757333334,8.5,78.25
2016-10-09 06:00:00,4.9733,4.44521031100001,8.35,78.4
2016-10-09 06:14:59,4.8402,4.56229108533335,8.3,78.8667
2016-10-09 06:30:00,4.5988,4.816858305,8.3,79.8
2016-10-09 06:45:00,4.3398,4.87327772266667,8.3,80.0333
2016-10-09 06:59:59,4.5449,4.43796438066668,8.3,80.35
2016-10-09 07:15:00,4.7054,5.07960065495239,8.35,80.55
2016-10-09 07:30:00,4.6409,5.39140855566667,8.55,80.55
2016-10-09 07:44:59,5.9145,6.67385447266666,8.85,79.85
2016-10-09 08:00:00,4.0574,4.838200458,9.83333,78.0333
2016-10-09 08:15:00,3.88894,3.10173685466667,10.6,76.8
2016-10-09 08:29:59,3.57221,3.02306514666667,11.3,75.05
2016-10-09 08:45:00,3.34501,3.19168080033333,11.9333,72.8667
2016-10-09 09:00:00,3.12075,2.818408264,12.5,71.55
2016-10-09 09:14:59,2.57299,2.80845476766667,12.9,70.6333
2016-10-09 09:30:00,2.3435,2.72358253766666,13.4,69
2016-10-09 09:45:00,1.76966,2.51912473766667,13.75,67.85
2016-10-09 09:59:59,1.64831,2.45248104,13.95,66.7
2016-10-09 10:15:00,1.50237,2.24618307766667,14.2,65.1
2016-10-09 10:30:00,1.67793,2.320459437,14.45,63.9
2016-10-09 10:44:59,1.71361,2.37641582266667,14.8,62.55
2016-10-09 11:00:00,1.99944,2.29453936900001,15.15,61.4
2016-10-09 11:15:00,2.54163,2.77393041933333,15.3333,60.6667
2016-10-09 11:29:59,3.33464,3.46350289000001,15.5,60.1
2016-10-09 11:45:00,2.233,2.52888642166667,15.7,58.95
2016-10-09 12:00:00,2.33472,2.57977428433333,15.7,58.6
2016-10-09 12:14:59,2.54334,2.806255008,16.15,57.8
2016-10-09 12:30:00,2.75479,2.90474506999999,16.2,57.2667
2016-10-09 12:45:00,2.61748,2.78402855366667,16.2,56.75
2016-10-09 12:59:59,3.08457,2.909280179,16,57.6
2016-10-09 13:15:00,2.24359,2.704166944,15.85,56.7
2016-10-09 13:30:00,2.33773,3.35561164,15.9,56.05
2016-10-09 13:44:59,3.1604,2.96956705833333,15.9,56.4
2016-10-09 14:00:00,3.14783,3.054362802,16.05,56.65
2016-10-09 14:15:00,2.76253,2.85536895366666,16.1,56.25
2016-10-09 14:29:59,2.7195,2.91341301366666,16.2,55.65
2016-10-09 14:45:00,2.90516,3.247123166,16.1,55.1667
2016-10-09 15:00:00,5.98,4.51842040166667,16.1,55.55
2016-10-09 15:14:59,3.09389,3.38482522366667,16.1,55.45
2016-10-09 15:30:00,3.24931,3.167906496,16.15,55.9
2016-10-09 15:45:00,2.42873,3.03495087933333,15.95,55.45
2016-10-09 15:59:59,2.83799,3.13304513666666,15.9,55.5667
2016-10-09 16:15:00,2.56633,2.86442123966667,15.75,55.5
2016-10-09 16:30:00,2.68247,3.00105366133333,15.6,55.65
2016-10-09 16:44:59,3.34219,3.30825883766667,15.45,56.6
2016-10-09 17:00:00,3.8056,3.53296237599999,15.4,57.25
2016-10-09 17:15:00,2.55198,3.50085681933333,15.2,56.8667
2016-10-09 17:29:59,2.86468,3.06965787199999,15,57.65
2016-10-09 17:45:00,3.15469,3.27587377333333,14.8,58.25
2016-10-09 18:00:00,3.34628,3.32272102433333,14.5,58.5
2016-10-09 18:14:59,2.89676,3.35630344866667,14.1667,59.0667
2016-10-09 18:30:00,3.45634,3.65198123833333,13.85,60.1
2016-10-09 18:45:00,3.49795,3.632279471,13.75,60.75
2016-10-09 18:59:59,3.11883,3.73009169466666,13.65,61.5
2016-10-09 19:15:00,4.7349,4.37884869099999,13.5,62.35
2016-10-09 19:30:00,3.66352,4.095639981,13.3,63.3667
2016-10-09 19:44:59,3.509,3.78454753066667,13.1,64.45
2016-10-09 20:00:00,3.51442,3.42298217533333,12.9,65.25
2016-10-09 20:15:00,3.17604,3.46022197466667,12.7,66.15
2016-10-09 20:29:59,2.81026,3.25325557133333,12.6,66.95
2016-10-09 20:45:00,2.64216,2.85383865666667,12.4,67.7
2016-10-09 21:00:00,2.02413,2.70087415,12.15,68.55
2016-10-09 21:14:59,1.56017,2.52216330933333,11.95,69.25
2016-10-09 21:30:00,1.63442,2.23893707466667,11.85,70
