datetime_O3_rf_105,O3_ref_105,O3_fit_105,O3_T_105,O3_RH_105
2016-12-20 09:00:00,0.209463,1.08581916020033,-5.30577,77.0058
2016-12-20 09:14:59,0.326225,0.941581684941001,-5.04091,76.9114
2016-12-20 13:30:00,25.3442,25.3170492733333,2.5,60.1
2016-12-20 13:44:59,24.9015,25.5747310466667,2.4,60.1
2016-12-20 14:00:00,25.378,25.1696033933333,2.4,59.8
2016-12-20 14:15:00,25.219,26.4114352466666,2.53333,59.8667
2016-12-20 14:29:59,25.3845,24.3561065933334,2.65,59.65
2016-12-20 14:45:00,24.4358,25.0052858266667,2.95,59.7
2016-12-20 15:00:00,23.5159,21.6780852533334,3.16667,59.6333
2016-12-20 15:14:59,24.4159,23.81905933,3.35,59.25
2016-12-20 15:30:00,23.8839,23.0081673,3.55,58.9
2016-12-20 15:45:00,24.8639,24.6466421033334,3.7,58.45
2016-12-20 15:59:59,25.8647,24.0025396133333,3.7,58
2016-12-20 16:15:00,25.6511,26.3650364899999,3.65,57.75
2016-12-20 16:30:00,24.9474,24.8970287533333,3.5,58
2016-12-20 16:44:59,23.1587,23.54413733,3.34,58.08
2016-12-20 17:00:00,18.1029,16.1362330333333,3.1,58.6
2016-12-20 17:15:00,20.7578,18.7455096496667,2.83333,58.3333
2016-12-20 17:29:59,20.5113,19.3665457206667,2.63333,58.1667
2016-12-20 17:45:00,19.5883,19.7295741946667,2.5,57.7
2016-12-20 18:00:00,19.4017,19.6181108616667,2.4,57.7333
2016-12-20 18:14:59,21.7639,22.1436190333333,2.35,57.6
2016-12-20 18:30:00,21.9905,21.3644339666666,2.2,57.4333
2016-12-20 18:45:00,19.6668,21.6988089666667,2.1,57.3
2016-12-20 18:59:59,20.4583,20.8857447366667,2.03333,57.4
2016-12-20 19:15:00,21.8985,22.7026539866666,1.9,57.45
2016-12-20 19:30:00,21.4611,22.8203912066667,1.8,57.65
2016-12-20 19:44:59,19.0112,19.3685098,1.7,57.95
2016-12-20 20:00:00,18.7316,19.65620514,1.6,58.4444
2016-12-20 20:15:00,21.6631,21.3118220766666,1.6,58.6667
2016-12-20 20:29:59,20.2278,21.52699717,1.6,58.7667
2016-12-20 20:45:00,21.104,21.4963340733334,1.6,58.7667
2016-12-20 21:00:00,22.0595,23.3013732266667,1.6,58.7
2016-12-20 21:14:59,22.1457,22.9767597966666,1.6,58.7333
2016-12-20 21:30:00,20.6328,21.90179052,1.6,58.625
2016-12-20 21:45:00,21.0677,20.95916007,1.55,58.575
2016-12-20 21:59:59,19.1295,18.8494056336666,1.5,58.6
2016-12-20 22:15:00,19.7518,21.7402982066667,1.5,58.6
2016-12-20 22:30:00,20.0904,21.8398013766666,1.4,58.5
2016-12-20 22:44:59,19.734,19.85626086,1.36667,58.5333
2016-12-20 23:00:00,18.9377,19.4597125866667,1.22308,58.7
2016-12-20 23:15:00,19.8281,20.17141778,1.15385,58.8667
2016-12-20 23:29:59,19.4372,19.76441277,1.06863,59.1824
2016-12-20 23:45:00,18.0459,17.7829258466667,0.958,59.638
2016-12-21 00:00:00,17.3847,18.6929595966667,0.9,60.02
2016-12-21 00:14:59,17.2362,18.1572579066667,0.861905,60.3024
2016-12-21 00:30:00,17.9918,17.0461050983333,0.8,60.6625
2016-12-21 00:45:00,17.0791,17.2181923433333,0.738182,61.0891
2016-12-21 00:59:59,16.0783,16.9964287666667,0.7,61.4839
2016-12-21 01:15:00,17.1161,17.1907291933333,0.684906,61.8226
