datetime_CO_rf_113,CO_ref_113,CO_fit_113,CO_T_113,CO_RH_113
2016-09-25 16:44:59,86.7,91.1438035099999,23.9491,40.8887
2016-09-25 17:00:00,91.8481,88.6919945366667,23.8259,40.9833
2016-09-25 17:15:00,93.9556,95.6645306433334,23.6576,41.0492
2016-09-25 17:29:59,112.574,106.278321123333,23.4962,41.2019
2016-09-25 17:45:00,106.244,111.81212494,23.266,41.5906
2016-09-25 18:00:00,110.767,111.428560983333,21.0273,42.7618
2016-09-25 18:14:59,123.781,124.115370706667,22.5052,44.0793
2016-09-25 18:30:00,128.778,129.474739583333,22.0943,45.3547
2016-09-25 18:45:00,133.922,139.921264466667,21.6792,46.317
2016-09-25 18:59:59,150.085,152.2805628,21.2821,47.2821
2016-09-25 19:15:00,153.785,151.643538266667,20.9368,48.3333
2016-09-25 19:30:00,161.756,163.323403266667,20.5962,49.383
2016-09-25 19:44:59,157.033,162.0501985,20.2321,50.0811
2016-09-25 20:00:00,157.796,162.726268633333,20.0526,50.6211
2016-09-25 20:15:00,185.067,181.639136966667,19.6393,51.7411
2016-09-25 20:29:59,190.23,186.515820066666,19.263,52.0648
2016-09-25 20:45:00,220.222,236.061271133333,18.9736,52.8226
2016-09-25 21:00:00,326.585,282.643264,18.639,53.4763
2016-09-25 21:14:59,155.07,150.129795766667,18.2648,54.4167
2016-09-25 21:30:00,190.074,225.404795366667,17.8547,55.2585
2016-09-25 21:45:00,206.618,195.459942066667,17.6415,56.0491
2016-09-25 21:59:59,169.304,172.9981945,17.44,56.6483
2016-09-25 22:15:00,164.389,167.526676533333,17.2038,57.1377
2016-09-25 22:30:00,162.582,158.843293433333,17.0226,57.2943
2016-09-25 22:44:59,133.489,138.337720566667,16.9944,57.1648
2016-09-25 23:00:00,132.878,135.568811333333,16.8932,57.5271
2016-09-25 23:15:00,134.515,135.017182233333,16.7415,58.117
2016-09-25 23:29:59,146.733,153.470863566667,16.5604,59.1679
2016-09-25 23:45:00,168.993,173.015253566667,16.3273,59.9345
2016-09-26 00:00:00,138.622,136.7409087,16.1328,60.7017
2016-09-26 00:14:59,129.581,133.269929,15.9849,61.2736
2016-09-26 00:30:00,136.33,141.4741311,15.8547,61.9641
2016-09-26 00:45:00,162.952,161.008798633333,15.6786,62.8804
2016-09-26 00:59:59,184.637,209.9348875,15.5214,63.3714
2016-09-26 01:15:00,305.163,303.8677157,15.4,64.1377
2016-09-26 01:30:00,288.696,302.320509233333,15.3358,64.7792
2016-09-26 01:44:59,242.167,236.8528129,15.2207,65.2724
2016-09-26 02:00:00,189.726,189.866063133333,15.0964,65.6818
2016-09-26 02:15:00,182.393,182.707010233333,14.9717,66.3906
2016-09-26 02:29:59,165.226,170.777151066667,14.8094,66.9717
2016-09-26 02:45:00,164.43,166.722302766667,14.6288,68.0085
2016-09-26 03:00:00,160.107,161.863068366667,14.5481,68.7056
2016-09-26 03:14:59,173.411,168.5313369,14.3698,69.3943
2016-09-26 03:30:00,194.774,191.304582366667,14.2208,69.9377
2016-09-26 03:45:00,189.378,179.867344966666,14.075,70.79
2016-09-26 03:59:59,177.752,178.195928833333,14,71.6019
2016-09-26 04:15:00,170.078,179.377923833333,12.034,72.2887
2016-09-26 04:30:00,172.904,184.350403833333,13.8109,72.9636
2016-09-26 04:44:59,185.067,200.305708233333,13.8,73.6569
2016-09-26 05:00:00,212.27,212.8291194,13.734,74.3132
2016-09-26 05:15:00,234.93,238.502703833333,13.6585,74.7736
2016-09-26 05:29:59,266.719,285.2144753,13.5964,75.2661
2016-09-26 05:45:00,295.281,301.898013566667,13.5158,75.4316
2016-09-26 06:00:00,332.011,334.636516333333,13.5,75.8509
2016-09-26 06:14:59,318.078,316.708053633333,13.5,75.7556
2016-09-26 06:30:00,331.289,331.711998533333,13.5724,75.7069
2016-09-26 06:45:00,354.744,365.932544333334,13.7418,75.2236
2016-09-26 06:59:59,540.352,653.151176366668,13.9132,74.8
2016-09-26 07:15:00,2619.77,2568.94386813333,14.3717,74.5566
2016-09-26 07:30:00,3234.94,2576.28724813333,15.0847,73.5458
2016-09-26 07:44:59,1985.27,1788.14049993333,15.9574,71.987
2016-09-26 08:00:00,943.518,826.014995466665,17.0321,70.134
2016-09-26 08:15:00,482.985,486.893676899999,17.95,68.1815
2016-09-26 08:29:59,418.863,399.216948766668,19.0153,66.6475
2016-09-26 08:45:00,371.837,348.503595266666,20.1396,64.8528
2016-09-26 09:00:00,274.47,262.345256466667,20.9075,63.4755
2016-09-26 09:14:59,231.681,218.242158133333,21.902,61.714
2016-09-26 09:30:00,180.319,178.508463933333,22.7208,59.9189
2016-09-26 09:45:00,169.563,158.039558466666,23.2228,58.6737
2016-09-26 09:59:59,204.311,192.189016166667,23.6125,58.5357
2016-09-26 10:15:00,183.985,185.624435133333,24.2038,58.2135
2016-09-26 10:30:00,191.082,182.810004266666,24.7245,57.983
2016-09-26 10:44:59,166.648,171.861010833333,25.3542,57.6695
2016-09-26 11:00:00,185.674,175.042057733333,26.0889,57.3352
2016-09-26 11:15:00,163.841,162.751354433333,26.8566,56.7981
2016-09-26 11:29:59,156.57,152.242269966667,27.4151,56.0019
2016-09-26 11:45:00,140.052,148.269152533334,27.7767,55.69
2016-09-26 12:00:00,150.596,151.897546033333,28.2865,55.2712
2016-09-26 12:14:59,136.678,148.058649233334,28.2132,56.3113
2016-09-26 12:30:00,151.43,152.4439325,27.0673,60.0891
2016-09-26 12:45:00,161.515,158.80883375,25.8207,64.3776
2016-09-26 12:59:59,169.293,170.164552566667,25.3321,64.5849
2016-09-26 13:15:00,161.126,155.606226,23.1698,61.5868
2016-09-26 13:30:00,147.659,150.7208783,24.8732,61.2732
2016-09-26 13:44:59,155.582,158.101405533334,25.086,60.2298
2016-09-26 14:00:00,174.8,162.505299200001,25.1113,59.517
2016-09-26 14:15:00,149.733,155.287295133333,25.0226,59.0113
2016-09-26 14:29:59,150.77,159.564883433333,24.419,59.1931
2016-09-26 14:45:00,144.133,146.0513111,23.7109,59.1745
2016-09-26 15:00:00,147.522,144.175117166667,23.2132,60.3623
2016-09-26 15:14:59,139.707,141.776784033333,22.883,61.8302
2016-09-26 15:30:00,156.622,151.9152573,22.7153,62.722
2016-09-26 15:45:00,136.289,138.07293618,22.3741,63.9944
2016-09-26 15:59:59,201.807,227.6491124,22.083,65.6585
2016-09-26 16:15:00,152.678,151.03558735,21.787,66.0315
2016-09-26 16:30:00,132.085,139.674780023333,21.5831,66.6797
2016-09-26 16:44:59,135.426,135.23547644,21.2698,67.0208
2016-09-26 17:00:00,109.189,113.095511233333,21.0283,67.1887
2016-09-26 17:15:00,99.2741,113.547351053334,20.88,67.7273
2016-09-26 17:29:59,107.696,112.51880233,20.6614,67.786
2016-09-26 17:45:00,111.752,109.849047433333,20.4038,67.0811
2016-09-26 18:00:00,103.915,106.056326866667,20.2,66.4547
2016-09-26 18:14:59,103.859,106.2504843,20.1526,66.8439
2016-09-26 18:30:00,113.741,111.266440966667,19.9643,67.4696
2016-09-26 18:45:00,112.574,112.054162386667,19.8472,67.7906
2016-09-26 18:59:59,110.215,111.014939933333,19.7075,68.466
2016-09-26 19:15:00,115.248,114.468541303333,19.581,69.2672
2016-09-26 19:30:00,108.596,124.308254233333,19.4315,70.0889
2016-09-26 19:44:59,111.596,113.21260135,19.3113,70.7717
2016-09-26 20:00:00,112.711,111.862221366667,19.2623,71.0849
2016-09-26 20:15:00,103.426,106.553844986667,19,71.4817
2016-09-26 20:29:59,104.63,105.588662326666,18.7151,72.2698
2016-09-26 20:45:00,111.148,109.948667473333,18.5358,73.2076
2016-09-26 21:00:00,190.748,161.25059238,18.2981,73.9833
2016-09-26 21:14:59,112.967,123.942229036666,18.0593,74.3458
2016-09-26 21:30:00,108.296,110.9949134,17.863,73.9444
2016-09-26 21:45:00,101.43,107.028732293333,17.7167,73.0574
2016-09-26 21:59:59,117.367,116.549981113333,15.4911,72.8036
2016-09-26 22:15:00,123.048,120.585400153334,17.2965,73.6561
2016-09-26 22:30:00,119.893,119.8889444,17.017,74.0283
2016-09-26 22:44:59,128.211,123.219771833333,16.8509,73.9226
2016-09-26 23:00:00,119.974,120.334679433333,16.6,74.3509
2016-09-26 23:15:00,125.604,123.3641384,16.3464,75.0232
2016-09-26 23:29:59,112.785,115.802924133334,16.1304,75.5696
2016-09-26 23:45:00,115.359,116.83425861,15.9818,75.72
2016-09-27 00:00:00,120.267,119.807914896667,15.7152,76.3826
2016-09-27 00:14:59,125.141,124.994834803334,15.4109,77.3273
2016-09-27 00:30:00,126.907,121.422382376667,15.1264,78.0396
2016-09-27 00:45:00,107.57,112.58763273,14.8245,78.7434
2016-09-27 00:59:59,125.433,121.34088184,14.5804,79.3929
2016-09-27 01:15:00,111.693,114.31295377,14.3875,80.1911
2016-09-27 01:30:00,116.463,116.504329883333,14.2377,80.8868
2016-09-27 01:44:59,118.863,113.653059546667,14.083,81.217
2016-09-27 02:00:00,118.185,118.011491666667,13.9655,81.8759
2016-09-27 02:15:00,125.722,121.944814463334,13.837,82.3389
2016-09-27 02:29:59,115.611,116.96396844,13.7925,82.6453
2016-09-27 02:45:00,113.981,116.326274463333,13.7019,82.7585
2016-09-27 03:00:00,127.044,122.157363966667,13.7,82.5617
2016-09-27 03:14:59,112.107,108.9201234,13.6,82.2377
2016-09-27 03:30:00,96.7556,100.537799253333,13.5321,81.934
2016-09-27 03:45:00,94.9889,95.7924712399998,13.4704,81.6167
2016-09-27 03:59:59,91.8815,99.9799563800003,13.2881,81.6237
2016-09-27 04:15:00,92.1593,96.0854757533331,10.9868,81.7283
2016-09-27 04:30:00,96.9519,96.2081763833333,13.0547,81.8736
2016-09-27 04:44:59,94.5815,100.08831786,12.9429,82.0411
2016-09-27 05:00:00,103.659,105.70500068,12.8228,82.1649
2016-09-27 05:15:00,109.178,111.073197486667,12.7358,82.3132
2016-09-27 05:29:59,108.878,125.50160047,12.6189,82.4943
2016-09-27 05:45:00,167.274,213.458739233334,12.5281,82.6316
2016-09-27 06:00:00,209.744,205.3669789,12.4286,82.7643
2016-09-27 06:14:59,412.526,355.334314433334,12.3792,82.8566
