datetime_CO2_rf_117,CO2_ref_117,CO2_fit_117,CO2_T_117,CO2_RH_117
2016-08-06 18:30:00,419.656,420.5615536,28.5434,43.4641
2016-08-06 18:45:00,419.842,421.010890066667,28.0648,43.7056
2016-08-06 18:59:59,421.062,421.977480333334,27.5283,44.53
2016-08-06 19:15:00,422.213,422.769701966666,27.0315,45.4981
2016-08-06 19:30:00,422.76,423.149321833333,26.5889,46.5741
2016-08-06 19:44:59,424.347,423.694259133333,26.1472,47.4566
2016-08-06 20:00:00,426.023,425.744825933332,25.6814,48.3407
2016-08-06 20:15:00,427.488,426.397899433333,23.3709,49.2709
2016-08-06 20:29:59,429.164,427.640430199999,25.0259,49.8704
2016-08-06 20:45:00,429.213,428.454978899999,24.7815,50.5833
2016-08-06 21:00:00,429.514,428.433418833333,24.4776,51.1603
2016-08-06 21:14:59,429.479,429.390519633333,24.2316,51.6228
2016-08-06 21:30:00,431.792,430.493193533332,24.0302,52.3321
2016-08-06 21:45:00,432.921,433.374467333334,23.7685,52.9796
2016-08-06 21:59:59,434.263,434.309717766667,23.5714,53.5375
2016-08-06 22:15:00,436.21,438.464090266667,21.3948,54.0931
2016-08-06 22:30:00,436.467,439.372336266667,20.9358,54.6925
2016-08-06 22:44:59,436.882,437.1923564,22.813,55.3852
2016-08-06 23:00:00,437.254,437.8063991,22.5909,56.0545
2016-08-06 23:15:00,445.895,443.173251233333,22.3441,57.0644
2016-08-06 23:29:59,448.796,445.384821933334,22.1148,58.0926
2016-08-06 23:45:00,449.943,451.3227709,21.787,58.7981
2016-08-07 00:00:00,446.806,446.077029066668,21.563,59.4889
2016-08-07 00:14:59,444.949,446.227469799999,19.269,60.1483
2016-08-07 00:30:00,442.504,444.964277299999,21.1472,60.4717
2016-08-07 00:45:00,447.529,447.026203366667,21.0167,61.037
2016-08-07 00:59:59,455.295,454.127834966668,20.8909,61.96
2016-08-07 01:15:00,459.612,458.603273433332,20.6071,62.8089
2016-08-07 01:30:00,461.093,461.078809033332,20.363,63.6981
2016-08-07 01:44:59,463.499,462.392227433334,20.2481,64.4259
2016-08-07 02:00:00,464.565,464.601347900001,20.0175,65.1053
2016-08-07 02:15:00,469.712,469.272377966667,19.7966,66.1069
2016-08-07 02:29:59,471.671,472.842425766667,19.6283,66.9472
2016-08-07 02:45:00,480.526,477.476730800001,19.5,67.6852
2016-08-07 03:00:00,485.107,481.5443591,19.3818,68.6091
2016-08-07 03:14:59,482.424,482.192313366667,19.1508,69.5356
2016-08-07 03:30:00,487.245,485.005271633333,18.9907,70.4333
2016-08-07 03:45:00,491.225,491.684988300001,18.8925,71.3094
2016-08-07 03:59:59,494.07,494.591790700001,18.7636,72.0018
2016-08-07 04:15:00,499.777,498.943549066666,18.6508,72.7288
2016-08-07 04:30:00,502.767,501.477946766667,18.4481,73.4704
2016-08-07 04:44:59,504.662,503.611089366668,18.266,74.083
2016-08-07 05:00:00,508.993,507.203532666666,18.2,74.7074
2016-08-07 05:15:00,511.765,507.881129266667,18.0833,75.15
2016-08-07 05:29:59,508.785,507.524872933334,17.937,75.9611
2016-08-07 05:45:00,509.78,507.156465733334,17.8302,76.3302
2016-08-07 06:00:00,509.565,506.366834533334,17.8796,77.0685
2016-08-07 06:14:59,496.239,493.756265366667,17.9797,77.6356
2016-08-07 06:30:00,497.929,492.5929775,18.2327,77.9873
2016-08-07 06:45:00,502.871,494.499641333334,19.0755,77.0113
2016-08-07 06:59:59,503.383,493.924081133334,19.9796,74.963
2016-08-07 07:15:00,495.833,494.058646966667,20.7069,72.5862
2016-08-07 07:30:00,499.507,492.8711313,21.7196,70.1321
2016-08-07 07:44:59,497.968,485.122577099999,22.6204,67.4278
2016-08-07 08:00:00,464.113,460.448017266668,23.3873,63.2592
2016-08-07 08:15:00,448.865,446.658861766666,24.0944,59.4926
2016-08-07 08:29:59,440.68,438.548136566666,24.6962,56.7057
2016-08-07 08:45:00,437.868,436.409794533333,25.0833,55.1204
2016-08-07 09:00:00,435.184,434.883064866667,25.525,53.9
2016-08-07 09:14:59,435.96,432.6962174,25.8873,53.4091
2016-08-07 09:30:00,428.626,428.588363066667,26.1574,52.6389
2016-08-07 09:45:00,428.162,427.7421308,26.5208,51.1981
2016-08-07 09:59:59,426.697,427.188043033333,27.0203,49.261
2016-08-07 10:15:00,426.142,425.6485271,27.3964,49.5836
2016-08-07 10:30:00,424.005,425.451049333334,27.513,48.5704
2016-08-07 10:44:59,423.781,424.450712166666,27.6226,48.1925
2016-08-07 11:00:00,422.025,422.345032833333,27.9534,47.7362
2016-08-07 11:15:00,421.083,421.556161400001,28.386,46.293
2016-08-07 11:29:59,422.386,421.751789266667,28.9222,45.6796
2016-08-07 11:45:00,422.432,422.044494766667,29.1333,45.0259
2016-08-07 12:00:00,419.975,421.4002061,29.3232,43.8589
2016-08-07 12:14:59,420.857,421.284077666667,27.3914,43.6052
2016-08-07 12:30:00,419.856,421.0200451,27.2704,43.2648
2016-08-07 12:45:00,421.552,420.669465966667,29.9759,42.6426
2016-08-07 12:59:59,418.755,419.069464966667,30.0236,42.3109
2016-08-07 13:15:00,418.018,419.540332366667,30.1661,42.0627
2016-08-07 13:30:00,417.246,417.985015200001,30.9679,40.2208
2016-08-07 13:44:59,417.931,418.246303766667,31.6453,39.7245
2016-08-07 14:00:00,418.321,418.254880033333,32.4127,37.7418
2016-08-07 14:15:00,417.72,418.843557833333,33.1627,36.7017
2016-08-07 14:29:59,418.782,418.8341967,32.937,36.5093
2016-08-07 14:45:00,420.326,419.625357733334,32.9596,36.2192
2016-08-07 15:00:00,419.96,419.710966,30.236,37.124
2016-08-07 15:14:59,420.412,420.555336666667,29.596,37.89
2016-08-07 15:30:00,421.779,420.818786366667,32.4057,37.2189
2016-08-07 15:45:00,420.918,420.1111797,33.2719,36.3018
2016-08-07 15:59:59,420.251,420.0280473,33.4684,35.6509
2016-08-07 16:15:00,420.942,420.482925566667,32.5889,35.8685
2016-08-07 16:30:00,420.831,420.563383166667,31.8396,35.9509
2016-08-07 16:44:59,421.24,420.5954871,31.0857,37.7411
2016-08-07 17:00:00,420.893,420.505179133333,30.6138,38.7259
2016-08-07 17:15:00,420.167,420.102783633333,30.1593,39.4796
2016-08-07 17:29:59,419.759,419.843773366666,30.0358,39.8434
2016-08-07 17:45:00,421.715,420.613834599999,29.6582,40.5582
2016-08-07 18:00:00,422.387,421.264066299999,29.2458,41.6932
2016-08-07 18:14:59,421.271,421.4298014,28.9226,42.134
2016-08-07 18:30:00,421.299,421.490294766666,28.8,42.3278
2016-08-07 18:45:00,422.142,421.770197599999,28.6519,42.5889
2016-08-07 18:59:59,425.538,423.720936,28.2983,43.2817
2016-08-07 19:15:00,425.809,423.941268766667,28.0245,43.7245
2016-08-07 19:30:00,424.139,423.7052121,27.6519,43.9074
2016-08-07 19:44:59,422.604,422.668099733333,27.3604,44.7113
2016-08-07 20:00:00,423.162,423.098827366667,26.925,45.9367
2016-08-07 20:15:00,421.524,422.484344033334,26.5185,46.9852
2016-08-07 20:29:59,421.539,422.8973099,26.1604,47.7925
2016-08-07 20:45:00,421.982,423.069989266666,25.7944,48.7685
2016-08-07 21:00:00,422.935,424.064995433333,25.439,49.7847
2016-08-07 21:14:59,423.973,424.489581266666,25.0782,50.7109
2016-08-07 21:30:00,424.183,424.775694833333,24.8094,51.583
2016-08-07 21:45:00,425.072,426.711552033332,24.45,52.3907
2016-08-07 21:59:59,425.767,427.299202299999,24.1569,53.069
2016-08-07 22:15:00,426.958,427.681964033334,23.8536,53.75
2016-08-07 22:30:00,426.949,427.874441399999,23.5906,54.3226
2016-08-07 22:44:59,428.896,430.187718166666,23.3755,54.8566
2016-08-07 23:00:00,431.286,432.246746733332,23.0966,55.5638
2016-08-07 23:15:00,432.022,432.025001166667,22.9125,55.8393
2016-08-07 23:29:59,431.775,432.690960466666,22.7519,56.1056
2016-08-07 23:45:00,429.614,431.632425766667,22.6148,56.3259
2016-08-08 00:00:00,433.54,433.5976805,22.5,56.5088
2016-08-08 00:14:59,434.254,433.644385133333,22.3879,56.8759
2016-08-08 00:30:00,431.963,434.782259933333,22.3,56.9925
2016-08-08 00:45:00,432.582,433.974867966666,22.2315,57.3056
2016-08-08 00:59:59,432.271,433.334535966667,22.0855,56.5727
2016-08-08 01:15:00,433.161,433.369225933333,21.9458,58.0068
2016-08-08 01:30:00,435.108,435.724000133333,21.7774,58.4585
2016-08-08 01:44:59,434.672,434.723822566667,21.6519,58.7463
2016-08-08 02:00:00,434.191,434.4332621,21.6,59.1963
2016-08-08 02:15:00,434.462,435.5746696,21.4817,59.6717
2016-08-08 02:29:59,433.419,435.307605166666,21.3981,59.9453
2016-08-08 02:45:00,435.271,436.532673233333,21.2907,60.2611
2016-08-08 03:00:00,438.381,438.0118915,21.1778,60.887
2016-08-08 03:14:59,440.787,440.822169133334,21.06,61.375
2016-08-08 03:30:00,444.489,444.986043266667,21,61.9855
2016-08-08 03:45:00,445.806,446.214972133334,20.9519,62.6259
2016-08-08 03:59:59,447.254,448.8245314,20.8204,63.1889
2016-08-08 04:15:00,447.907,447.7062769,20.6897,63.8448
2016-08-08 04:30:00,448.307,448.807472433333,20.5732,64.3
2016-08-08 04:44:59,451.175,450.2662893,20.483,64.7698
2016-08-08 05:00:00,453.072,452.784576066666,20.4,65.1907
2016-08-08 05:15:00,456.029,455.069319466667,20.3298,65.8877
2016-08-08 05:29:59,460.881,460.034809933333,20.3,66.6105
2016-08-08 05:45:00,461.982,465.549768833333,20.2189,67.2132
2016-08-08 06:00:00,460.877,462.741788933333,20.1667,67.4889
2016-08-08 06:14:59,461.715,456.5968455,20.1054,67.6286
2016-08-08 06:30:00,464.69,462.143285266667,20.1966,67.8707
2016-08-08 06:45:00,465.398,462.340087533333,20.2189,68.0547
2016-08-08 06:59:59,465.503,467.780700466666,20.3241,67.7833
2016-08-08 07:15:00,466.466,465.495844399999,20.5491,67.2291
2016-08-08 07:30:00,468.494,468.391581433333,20.8373,66.5085
2016-08-08 07:44:59,467.99,466.756474333333,21.1057,65.6377
2016-08-08 08:00:00,468.728,467.5521263,21.4037,64.9315
2016-08-08 08:15:00,470.626,467.793124833333,21.6909,64.3036
2016-08-08 08:29:59,466.916,465.2146224,22.09,63.5517
2016-08-08 08:45:00,467.015,466.734532433333,22.3,63.2519
2016-08-08 09:00:00,463.541,464.722035466666,22.3352,62.9037
2016-08-08 09:14:59,465.981,464.966508733333,20.3642,62.7132
2016-08-08 09:30:00,463.599,461.260658566666,22.4,62.4567
2016-08-08 09:45:00,456.606,458.6157705,22.6389,61.8444
2016-08-08 09:59:59,449.88,448.205818833333,23.4296,60.3019
2016-08-08 10:15:00,448.999,445.271755266667,22.2611,57.8259
2016-08-08 10:30:00,445.05,443.642949433333,25.5254,55.4966
2016-08-08 10:44:59,432.703,433.953456033334,26.6782,51.9236
2016-08-08 11:00:00,428.416,427.468846933333,27.5741,48.9481
2016-08-08 11:15:00,425.44,426.057083666667,28.2679,46.2792
2016-08-08 11:29:59,425.197,423.768204966666,29.1172,44.1552
2016-08-08 11:45:00,425.595,423.771938933333,29.6732,42.8768
2016-08-08 12:00:00,426.073,423.886642166667,29.8648,42.7389
2016-08-08 12:14:59,422.813,421.451004566666,30.2528,41.6132
2016-08-08 12:30:00,420.108,420.1967208,30.1947,40.0895
2016-08-08 12:45:00,418.854,419.4499904,30.1439,41.4877
2016-08-08 12:59:59,418.263,418.815513,30.6389,40.8241
2016-08-08 13:15:00,419.068,419.053207666667,30.866,39.5585
2016-08-08 13:30:00,420.028,419.8622952,31.275,38.9268
2016-08-08 13:44:59,420.102,419.929025733334,31.6534,38.1586
2016-08-08 14:00:00,419.696,419.714234333333,32.2426,38.2185
2016-08-08 14:15:00,418.925,419.2436119,32.6741,37.0333
2016-08-08 14:29:59,417.39,418.279122533335,33.0745,35.9655
2016-08-08 14:45:00,418.325,418.573538466668,33.1983,35.1203
2016-08-08 15:00:00,419.026,419.168161733334,33.1,34.8226
2016-08-08 15:14:59,418.117,418.629419933333,33.0111,34.95
2016-08-08 15:30:00,418.683,418.754707766667,32.7926,34.7981
2016-08-08 15:45:00,418.479,418.710768733334,32.5683,35.3567
2016-08-08 15:59:59,419.037,418.980737666667,32.4358,34.9547
2016-08-08 16:15:00,418.581,418.7316082,32.513,34.85
2016-08-08 16:30:00,418.414,418.6652936,32.6,35.0528
2016-08-08 16:44:59,419.123,419.0095407,32.525,34.3133
2016-08-08 17:00:00,419.79,419.285254,32.2278,34.4722
2016-08-08 17:15:00,419.423,419.249466366667,31.5463,35.3926
2016-08-08 17:29:59,418.691,417.853387566666,30.983,36.5849
2016-08-08 17:45:00,415.523,415.625835499999,30.578,38.0458
2016-08-08 18:00:00,414.343,414.6662914,30.1818,39.2636
2016-08-08 18:14:59,413.097,414.4157075,29.8185,40.437
2016-08-08 18:30:00,412.394,414.699342966667,29.4278,41.1333
2016-08-13 05:00:00,487.814,481.892422166668,25.1593,83.3
2016-08-13 05:15:00,485.238,478.270949366668,25.0086,83.7397
2016-08-13 05:29:59,480.317,473.893525100001,25,84.0982
2016-08-13 05:45:00,482.524,480.447576333334,25.0962,83.8057
2016-08-13 06:00:00,482.237,480.607782533333,25.1093,83.6537
2016-08-13 06:14:59,479.561,477.873652566666,25.2351,83.5632
2016-08-13 06:30:00,477.368,472.346534233333,25.3963,83.0796
2016-08-13 06:45:00,475.128,468.9115108,25.8453,82.2358
2016-08-13 06:59:59,474.678,470.945661133334,26.5537,80.6056
2016-08-13 07:15:00,473.275,469.626871066666,27.0932,79.2525
2016-08-13 07:30:00,467.203,461.743962300001,27.6564,77.3709
2016-08-13 07:44:59,462.344,459.840655100001,28.1358,75.9491
2016-08-13 08:00:00,458.054,457.611035833334,28.2685,74.7574
2016-08-13 08:15:00,455.532,455.8548148,28.2,74.4483
2016-08-13 08:29:59,453.605,452.042862733334,28.2643,74.6214
2016-08-13 08:45:00,451.396,450.5000352,28.7093,73.6593
2016-08-13 09:00:00,450.405,450.475818400001,28.8,73.1014
2016-08-13 09:14:59,447.026,446.924947466667,28.9148,72.1037
2016-08-13 09:30:00,445.982,443.411083833332,29.1491,71.6717
2016-08-13 09:45:00,444.77,442.320657166666,29.3481,71.7574
2016-08-13 09:59:59,437.14,435.111447433334,29.8067,69.7033
2016-08-13 10:15:00,432.433,432.167660866666,30.2308,67.8827
2016-08-13 10:30:00,430.295,430.122424933335,30.6426,67.2037
2016-08-13 10:44:59,428.503,427.816689233333,31.3164,65.8255
2016-08-13 11:00:00,427.238,428.091068900001,31.944,64.698
2016-08-13 11:15:00,428.251,427.256468433333,32.5725,63.3314
2016-08-13 11:29:59,428.26,426.875887966667,33.1797,61.8271
2016-08-13 11:45:00,426.509,426.4099969,33.5654,60.1173
2016-08-13 12:00:00,425.073,425.968057,31.2392,59.5647
2016-08-13 12:14:59,426.823,426.243801133333,33.7351,58.6807
2016-08-13 12:30:00,426.767,426.2892352,34.1145,57.4836
2016-08-13 12:45:00,425.917,425.989020433332,34.6255,56.5549
2016-08-13 12:59:59,425.925,425.695134366666,34.9926,55.0259
2016-08-13 13:15:00,425.936,425.934434633332,34.8545,54.9855
2016-08-13 13:30:00,426.521,426.253715433333,34.3333,55.1059
2016-08-13 13:44:59,428.283,427.363513733333,32.1481,59.9
2016-08-13 14:00:00,428.159,429.399259066668,29.0438,67.2083
2016-08-13 14:15:00,429.524,430.142146166667,27.8404,72.4635
2016-08-13 14:29:59,429.062,430.7849306,27.337,76.2389
2016-08-13 14:45:00,429.334,430.587726733334,27.2442,78.0577
2016-08-13 15:00:00,428.799,433.9829422,27.5436,80.0291
2016-08-13 15:14:59,429.69,434.765519100001,27.9593,81.1296
2016-08-13 15:30:00,424.692,429.889250866668,28.4878,80.4653
2016-08-13 15:45:00,420.947,426.358733299999,29.6368,77.093
2016-08-13 15:59:59,419.252,424.725130633334,30.7327,72.2481
2016-08-13 16:15:00,417.501,422.417692099999,31.7056,68.637
2016-08-13 16:30:00,419.081,423.544627866667,32.563,65.5296
2016-08-13 16:44:59,420.061,423.627305466665,33.0455,63.0345
2016-08-13 17:00:00,419.99,422.247696833333,32.851,62.1176
2016-08-13 17:15:00,420.745,422.006590266666,32.3759,62.3648
2016-08-13 17:29:59,421.504,422.4922743,32.03,62.9767
2016-08-13 17:45:00,422.223,423.3001277,31.8038,63.0925
2016-08-13 18:00:00,424.836,426.090722533334,31.563,61.0722
2016-08-13 18:14:59,425.904,426.289305400001,31.3585,60.7189
2016-08-13 18:30:00,428.618,428.620859733333,30.8857,61.5929
2016-08-13 18:45:00,430.924,430.2144592,30.4843,62.3627
2016-08-13 18:59:59,432.836,431.711676466667,30.1151,62.9981
2016-08-13 19:15:00,434.26,432.334205366667,29.8431,63.7483
2016-08-13 19:30:00,434.294,432.5523708,29.6074,64.8074
2016-08-13 19:44:59,431.842,432.3643495,28.9039,68.8412
2016-08-13 20:00:00,434.418,434.948206866667,27.7232,72.7357
2016-08-13 20:15:00,437.871,437.583588833334,27.2863,73.6549
2016-08-13 20:29:59,440.585,439.1272966,27.1196,72.9431
2016-08-13 20:45:00,439.72,438.877242666666,26.9862,74.6
2016-08-13 21:00:00,441.383,440.198135733334,26.9,74.998
2016-08-13 21:14:59,444.28,442.566871666667,26.7902,76.1608
2016-08-13 21:30:00,444.483,446.907455266667,26.5695,76.9458
2016-08-13 21:45:00,446.456,445.611344733334,26.4,77.4058
2016-08-13 21:59:59,449.901,446.882668766667,26.2098,78.6137
2016-08-13 22:15:00,446.686,445.7234914,26.0316,79.1351
2016-08-13 22:30:00,444.1,444.869741333334,25.9,79.6509
2016-08-13 22:44:59,444.382,445.357821933334,25.849,80.0373
2016-08-13 23:00:00,445.579,446.160930399999,25.7963,80.3889
2016-08-13 23:15:00,448.574,447.1867362,25.6767,80.9533
2016-08-13 23:29:59,448.924,447.041037233333,25.5509,81.4962
2016-08-13 23:45:00,448.707,445.9961327,25.5,81.8222
2016-08-14 00:00:00,446.806,448.674629166667,25.5,81.8925
2016-08-14 00:14:59,447.341,448.553345499999,25.5,82.1133
2016-08-14 00:30:00,445.489,446.882682333333,25.5,82.1574
