datetime_CO2_rf_125,CO2_ref_125,CO2_fit_125,CO2_T_125,CO2_RH_125
2016-08-05 00:00:00,427.154,431.318552666668,22.9951,40.9885
2016-08-05 00:14:59,428.735,430.7323992,22.9237,39.6102
2016-08-05 00:30:00,430.316,431.555027299999,22.6935,39.2274
2016-08-05 00:45:00,432.121,433.077346166667,22.3918,38.9311
2016-08-05 00:59:59,432.301,434.171517633334,22.2097,38.8661
2016-08-05 01:15:00,430.84,434.455465166666,21.9738,39.1344
2016-08-05 01:30:00,431.041,433.9705004,22.118,40.6525
2016-08-05 01:44:59,431.262,432.3578869,22.2869,39.7492
2016-08-05 02:00:00,432.1,433.2787479,22.1532,39.2903
2016-08-05 02:15:00,433.56,435.104286966666,21.959,39.1426
2016-08-05 02:29:59,437.385,439.400243066667,21.9968,40.3403
2016-08-05 02:45:00,438.57,436.571010766668,22.2177,39.6161
2016-08-05 03:00:00,438.803,438.896126266668,22.1213,39.2672
2016-08-05 03:14:59,441.176,441.029993800001,21.8967,39.1049
2016-08-05 03:30:00,443.509,443.765494233333,22.0839,39.8597
2016-08-05 03:45:00,443.57,443.000205566667,22.1689,38.818
2016-08-05 03:59:59,444.39,444.227228733334,21.959,38.6885
2016-08-05 04:15:00,443.535,442.760022200001,22.025,39.985
2016-08-05 04:30:00,442.883,442.696513233333,22.2017,38.9483
2016-08-05 04:44:59,445.043,445.4814044,22.05,38.8783
2016-08-05 05:00:00,447.665,445.625954133334,22.2583,39.2417
2016-08-05 05:15:00,450.248,447.3678201,22.1267,38.355
2016-08-05 05:29:59,450.337,448.287269033333,22.15,39.405
2016-08-05 05:45:00,453.941,450.443075966667,22.2869,38.6164
2016-08-05 06:00:00,455.508,450.7753482,22.0677,38.1306
2016-08-05 06:14:59,455.157,451.788089500001,21.9049,39.1295
2016-08-05 06:30:00,456.986,453.164841433334,20.3705,39.2361
2016-08-05 06:45:00,456.051,452.496110300001,22.0613,38.6887
2016-08-05 06:59:59,452.707,451.6607261,21.859,38.9049
2016-08-05 07:15:00,446.73,446.593016766668,21.8918,40.6066
2016-08-05 07:30:00,444.461,445.024582533334,22.182,39.9541
2016-08-05 07:44:59,441.894,443.237915333334,22.2,39.3371
2016-08-05 08:00:00,440.684,444.665955766667,22.2,39.1267
2016-08-05 08:15:00,437.637,441.650002799999,22.2129,39.429
2016-08-05 08:29:59,434.782,436.899034066667,23.2,56.5017
2016-08-05 08:45:00,432.574,435.322053566667,24.8279,58.8393
2016-08-05 15:45:00,416.734,417.390291,34.0444,47.9204
2016-08-05 15:59:59,415.836,416.948605433334,34.6966,46.4741
2016-08-05 16:15:00,415.372,416.267762166667,34.5304,46.8375
2016-08-05 16:30:00,415.595,416.443967,34.1509,47.2717
2016-08-05 16:44:59,415.779,417.043018966667,33.7667,47.6685
2016-08-05 17:00:00,416.367,418.4019078,32.7439,49.2754
2016-08-05 17:15:00,417.144,419.461813733333,31.9429,50.6
2016-08-05 17:29:59,417.56,418.810102933333,31.3,51.8963
2016-08-05 17:45:00,418.103,419.4140578,30.6463,53.3778
2016-08-05 18:00:00,418.295,420.095754033333,30.007,55.5316
2016-08-05 18:14:59,417.844,419.8782393,29.4228,57.4544
2016-08-05 18:30:00,418.882,419.986687366667,28.9736,58.8604
2016-08-05 18:45:00,419.721,421.191883333333,28.683,59.8849
2016-08-05 18:59:59,420.143,421.028616133333,28.4105,60.7474
2016-08-05 19:15:00,421.282,421.541884200001,28.1123,61.6807
2016-08-05 19:30:00,423.592,423.9526769,27.8944,62.6315
2016-08-05 19:44:59,423.317,424.399773466667,27.6642,62.9623
2016-08-05 20:00:00,424.222,425.5993875,27.4821,63.1982
2016-08-05 20:15:00,426.754,427.659105099999,27.3345,63.5569
2016-08-05 20:29:59,428.868,429.403478699999,27.2185,64.1444
2016-08-05 20:45:00,431.297,431.465957433333,26.9774,64.7472
2016-08-05 21:00:00,432.162,432.427465400001,26.7309,65.4364
2016-08-05 21:14:59,434.104,434.229660666666,26.5678,66.2305
2016-08-05 21:30:00,435.866,435.970767166667,26.4019,66.9426
2016-08-05 21:45:00,437.228,437.055004466667,26.2132,67.5736
2016-08-05 21:59:59,437.283,438.125481066666,23.9519,68.137
