datetime_O3_rf_114,O3_ref_114,O3_fit_114,O3_T_114,O3_RH_114
2016-08-10 00:00:00,14.2241,13.8391684,26.4255,64.3018
2016-08-10 00:14:59,13.2721,13.5526016946667,26.3971,64.4129
2016-08-10 00:30:00,13.3709,13.5153965466667,26.3036,64.46
2016-08-10 00:45:00,13.8269,13.7781603566667,26.3,64.41
2016-08-10 00:59:59,13.5993,13.6190365666667,26.2382,64.5073
2016-08-10 01:15:00,13.7861,14.2047554493334,26.1127,64.4309
2016-08-10 01:30:00,14.548,14.7252620366667,26.1,64.3
2016-08-10 01:44:59,15.2538,15.3450125766667,26.0509,64.1655
2016-08-10 02:00:00,15.9108,15.8391007933333,25.9881,64.139
2016-08-10 02:15:00,16.0666,15.9599685633333,25.9,64.1293
2016-08-10 02:29:59,16.0494,16.1391278033333,25.8204,64.25
2016-08-10 02:45:00,15.8852,15.8612704633333,25.7473,64.3964
2016-08-10 03:00:00,16.1526,15.9419685466667,25.6982,64.6655
2016-08-10 03:14:59,16.8651,16.5311697833333,25.6017,64.8483
2016-08-10 03:30:00,16.5314,16.3179772666667,25.6,65.0293
2016-08-10 03:45:00,16.3322,16.4076862533333,25.5636,65.1945
2016-08-10 03:59:59,16.5829,16.3916858566667,25.4564,65.5345
2016-08-10 04:15:00,15.6966,15.7367335533334,25.4,65.8527
2016-08-10 04:30:00,15.1649,15.3030592,25.3018,66.1105
2016-08-10 04:44:59,14.9211,15.0816310733333,25.2683,66.3583
2016-08-10 05:00:00,14.5008,14.5834131216667,25.2,66.7315
2016-08-10 05:15:00,14.3314,14.451070045,25.1375,66.9018
2016-08-10 05:29:59,12.8332,12.9825094566667,25.1,67.3071
2016-08-10 05:45:00,12.1919,13.4554323286666,25.0964,67.5
2016-08-10 06:00:00,13.1364,12.92637102,25.09,67.5483
2016-08-10 06:14:59,12.5046,12.8346851966667,25.1,67.6196
2016-08-10 06:30:00,12.6442,13.48946037,25.1927,67.7236
2016-08-10 06:45:00,12.0871,12.6341478153333,25.2909,67.6345
2016-08-10 06:59:59,12.733,13.0628066413333,25.5636,67.2691
2016-08-10 07:15:00,13.1073,14.2870153963333,26.4186,66.0356
2016-08-10 07:30:00,12.6263,13.5320158803333,27.1123,64.0754
2016-08-10 07:44:59,11.9296,13.2917792433334,27.1,63.9071
2016-08-10 08:00:00,12.9541,13.2945190833333,27.0786,64.1696
2016-08-10 08:15:00,14.4478,16.0886325173333,27.58,63.4673
2016-08-10 08:29:59,16.3722,17.9112718946666,29.1912,60.6895
2016-08-10 08:45:00,17.7023,18.6059590066667,30.5814,57.3966
2016-08-10 09:00:00,19.0728,19.8396233066667,30.6545,56.3709
2016-08-10 09:14:59,21.7125,21.7571820166667,31.1527,55.6855
2016-08-10 09:30:00,25.2559,25.39033276,31.9455,53.5309
2016-08-10 09:45:00,24.9844,26.63668182,31.7482,53.1643
2016-08-10 09:59:59,24.1447,25.0511066633334,31.39,54.035
2016-08-10 10:15:00,23.5779,24.4916960566667,31.2164,54.3
2016-08-10 10:30:00,28.3134,27.36282877,31.4509,53.8618
2016-08-10 10:44:59,31.0844,30.86933198,31.6,53.3018
2016-08-10 11:00:00,34.4833,32.9684014366666,31.6482,53.5286
2016-08-10 11:15:00,37.462,37.3804398633333,31.9339,53.4254
2016-08-10 11:29:59,37.9062,38.2768985266666,32.3211,53.0702
2016-08-10 11:45:00,38.6594,38.73840358,32.68,52.4091
2016-08-10 12:00:00,38.8202,38.91598214,32.5545,52.4564
2016-08-10 12:14:59,39.2209,39.0166945866667,32.5545,53.0764
2016-08-10 12:30:00,40.1764,39.5742300733334,32.9914,52.0431
2016-08-10 12:45:00,38.8808,38.74091487,33.2508,51.7949
2016-08-10 12:59:59,38.2212,38.6142439766667,33.46,51.7818
2016-08-10 13:15:00,37.404,38.34299039,33.5018,51.7891
2016-08-10 13:30:00,43.0114,41.6115516033333,33.6741,51.663
2016-08-10 13:44:59,44.8812,43.34892198,34.1439,50.7614
2016-08-10 14:00:00,42.7553,42.75390329,34.3237,50.1237
2016-08-10 14:15:00,41.8769,42.5070422533333,34.6018,49.1836
2016-08-10 14:29:59,43.3339,42.84132618,34.6607,48.6089
2016-08-10 14:45:00,42.1176,42.7548961333333,34.2357,49.2143
2016-08-10 15:00:00,40.2086,43.0959705633335,33.3655,52.14
2016-08-10 15:14:59,34.7765,37.2334643466667,31.905,57.1633
2016-08-10 15:30:00,34.0622,34.6528765333334,29.4607,62.6482
2016-08-10 15:45:00,33.2408,32.4109223733333,27.1418,66.8327
2016-08-10 15:59:59,26.6249,27.0832872033334,26.2764,72.3036
2016-08-10 16:15:00,23.5776,26.0127130933333,25.9127,74.9945
2016-08-10 16:30:00,24.2749,24.2210000053334,25.6153,76.5932
2016-08-10 16:44:59,23.7672,22.8721399836667,25.6517,78.5517
2016-08-10 17:00:00,22.6667,24.3879878833334,26.1527,79.18
2016-08-10 17:15:00,22.3883,23.6119876313334,27.1273,77.26
2016-08-10 17:29:59,18.9336,19.7407480783334,27.5836,76.4636
2016-08-10 17:45:00,16.1494,18.583342099,27.7614,76.8281
2016-08-10 18:00:00,16.6842,19.6576385146666,27.8617,75.0283
2016-08-10 18:14:59,14.724,14.7785965473333,27.8,75.4655
2016-08-10 18:30:00,11.9896,13.386268112,27.6018,76.1839
2016-08-10 18:45:00,10.3225,11.5495284016667,27.2127,76.5218
2016-08-10 18:59:59,10.0748,11.309021832,26.9273,77.4018
2016-08-10 19:15:00,10.7596,12.3382647236667,26.555,78.25
2016-08-10 19:30:00,12.6163,13.279369558,26.3018,79.0214
2016-08-10 19:44:59,14.7005,14.7425924993333,26.1929,79.5179
2016-08-10 20:00:00,14.3421,13.6777591416667,26.0018,80.0946
2016-08-10 20:15:00,13.476,13.7054442616667,25.8418,80.5636
2016-08-10 20:29:59,10.8468,11.364654016,25.7,80.9441
2016-08-10 20:45:00,9.88741,10.141381412,25.7,81.3456
2016-08-10 21:00:00,7.64057,8.12185391333334,25.7,81.6927
2016-08-10 21:14:59,9.72481,10.138970464,25.6218,81.6255
2016-08-10 21:30:00,8.88073,8.35081333499999,25.62,81.9382
2016-08-10 21:45:00,5.37012,6.41377746313333,25.6,82.0793
2016-08-10 21:59:59,5.20377,6.1768214178,25.5847,82.0136
2016-08-10 22:15:00,7.59024,7.1490420618,25.4782,82.2055
2016-08-10 22:30:00,6.31729,6.40930557999999,25.3909,82.6545
2016-08-10 22:44:59,7.09764,10.156526617,25.3,83.0218
2016-08-10 23:00:00,11.9024,14.2189507083333,23.2018,82.2714
2016-08-10 23:15:00,16.3951,17.4210925073333,25.125,81.4283
2016-08-10 23:29:59,15.8929,14.8226086686666,22.9911,81.3107
2016-08-10 23:45:00,12.7982,12.9658499166667,24.8982,81.5821
2016-08-11 00:00:00,11.4806,13.477012388,24.8,81.7367
2016-08-11 00:14:59,14.1096,13.8378666203333,24.8,81.0667
2016-08-11 00:30:00,17.1296,15.699098584,24.7255,80.3836
2016-08-11 00:45:00,14.8114,14.2056734153333,24.7,80.1877
2016-08-11 00:59:59,13.8743,14.249697922,24.6633,80.5383
2016-08-11 01:15:00,15.807,15.0252332986666,24.6,80.6909
2016-08-11 01:30:00,14.0852,13.5418055226667,24.6,80.9618
2016-08-11 01:44:59,11.1167,12.3179832076666,24.5382,81.1564
2016-08-11 02:00:00,12.4445,12.4746499966666,24.4491,81.34
2016-08-11 02:15:00,13.6232,12.963823461,24.4,81.605
2016-08-11 02:29:59,11.4666,11.7125476656667,24.4,81.6321
2016-08-11 02:45:00,6.67332,8.96751146199998,24.2875,82.0143
2016-08-11 03:00:00,8.31988,9.76216091700001,24.2,82.3327
2016-08-11 10:30:00,33.0127,34.1728271666666,32.1914,58.9793
2016-08-11 10:44:59,35.0216,35.5140325766666,32.2,59.3089
2016-08-11 11:00:00,37.9772,40.8397605066667,32.2655,59.4745
2016-08-11 11:15:00,39.8385,39.5259626633334,30.32,59.2073
2016-08-11 11:29:59,39.7542,39.89245858,32.8228,58.493
2016-08-11 11:45:00,38.6161,39.2295193166667,32.8322,58.4661
2016-08-11 12:00:00,39.0792,38.67051004,33.0891,57.7945
2016-08-11 12:14:59,38.4509,38.32163141,33.5891,56.98
2016-08-11 12:30:00,39.653,39.0184256266666,34.0418,55.6655
2016-08-11 12:45:00,39.2594,38.93469268,34.3679,54.475
2016-08-11 12:59:59,40.127,39.31011414,34.5933,53.33
2016-08-11 13:15:00,40.01,38.09488416,34.7464,52.7518
2016-08-11 13:30:00,37.7359,37.9077899033333,34.7,52.1527
2016-08-11 13:44:59,38.956,39.2247320799999,34.7,51.8982
2016-08-11 14:00:00,37.0379,37.2735054299999,34.9164,51.9236
2016-08-11 14:15:00,37.6672,36.1074093766666,35.3644,51.222
2016-08-11 14:29:59,36.154,35.7902160366667,35.4328,50.3276
2016-08-11 14:45:00,35.79,35.5905135500001,35.3194,50.3583
2016-08-11 15:00:00,35.8982,35.5773989833334,35.5273,50.3236
2016-08-11 15:14:59,32.8678,32.9535993333334,35.5236,49.9509
2016-08-11 15:30:00,31.2365,32.6065033800001,34.8105,50.7175
2016-08-11 15:45:00,31.6144,33.4085541933333,34.3767,51.9833
2016-08-11 15:59:59,32.3308,32.8317811666666,34.3764,52.6145
2016-08-11 16:15:00,31.3687,30.8584729200001,34.6345,51.8945
2016-08-11 16:30:00,29.3873,29.5464125233334,34.8691,51.1436
2016-08-11 16:44:59,27.7269,28.9041671833333,35.1855,49.8582
2016-08-11 17:00:00,28.3049,28.7865033733333,34.6333,50.705
2016-08-11 17:15:00,27.4637,28.4247378766667,34.0321,51.9286
2016-08-11 17:29:59,26.1702,28.05335994,33.5554,52.4696
2016-08-11 17:45:00,24.4438,30.3683846266665,33.1527,53.3255
2016-08-11 18:00:00,22.3611,24.42338958,32.6218,54.1182
2016-08-11 18:14:59,22.6241,23.8445940566667,32.1224,54.4379
2016-08-11 18:30:00,22.0712,23.5895261433334,31.7259,55.2552
2016-08-11 18:45:00,22.6253,22.7242147366667,31.3836,55.7527
2016-08-11 18:59:59,22.744,23.0599928333333,31.0375,56.6536
2016-08-11 19:15:00,19.8502,20.6280694833333,30.7714,57.4357
2016-08-11 19:30:00,18.928,19.6873649466667,30.4404,58.6211
2016-08-11 19:44:59,15.1651,22.498007188,30.0433,59.8967
2016-08-11 20:00:00,14.9339,16.01144562,29.7818,61.9255
2016-08-11 20:15:00,15.1273,15.9809831393334,29.5436,63.2764
2016-08-11 20:29:59,11.9046,13.7388492496666,29.3545,64.5473
2016-08-11 20:45:00,11.9738,12.7432924383333,26.925,65.5554
2016-08-11 21:00:00,12.4967,13.035909506,28.91,66.4283
