datetime_O3_rf_100,O3_ref_100,O3_fit_100,O3_T_100,O3_RH_100
2016-10-28 15:14:59,33.2556,29.7944659650001,12.09,58.63
2016-10-28 15:30:00,33.5988,33.0478153146666,12.2649,58.1719
2016-10-28 15:45:00,33.356,33.26083485,12.4741,58.1
2016-10-28 15:59:59,32.8459,32.5556534866667,12.5,58.0379
2016-10-28 16:15:00,32.1711,29.1966269493333,12.5276,58.3828
2016-10-28 16:30:00,31.0517,28.79298643,12.465,58.48
2016-10-28 16:44:59,24.8692,23.125188242,12.2683,59.5133
2016-10-28 17:00:00,18.9631,18.5702012058667,11.9695,60.7051
2016-10-28 17:15:00,18.3117,19.339658307,11.5828,61.8224
2016-10-28 17:29:59,19.5735,18.5594773566667,11.2138,62.9397
2016-10-28 17:45:00,10.3761,11.291454154,10.8172,63.8966
2016-10-28 18:00:00,10.1436,8.45128034389999,10.4983,64.8828
2016-10-28 18:14:59,3.81136,4.1095544462,10.2418,65.94
2016-10-28 18:59:59,0.863963,1.39566541164,9.50345,68.6276
2016-10-28 19:15:00,1.53331,1.21479450933667,9.22364,69.5073
2016-10-28 19:30:00,0.969041,1.07309026014333,9.01321,70.3509
2016-10-28 19:44:59,0.82803,0.869097285903333,8.83158,71.193
2016-10-28 20:00:00,0.341867,0.591433808,8.61403,70.6737
2016-10-28 20:15:00,0.725541,0.856139284356667,8.465,72.4
2016-10-28 20:29:59,0.875956,0.954431562289999,8.4,73.1
2016-10-28 20:45:00,0.0819741,0.4681492042,8.30517,73.6241
2016-10-28 21:59:59,0.114181,0.807815252643333,8.86842,74.3895
2016-10-28 22:15:00,2.30997,2.33503642291334,8.95517,74.3569
2016-10-28 22:30:00,6.07894,5.91367324243333,9,74.0067
2016-10-28 22:44:59,7.64768,7.00424346233334,9,73.83
2016-10-28 23:00:00,6.52723,6.46970090968334,8.93509,73.9772
2016-10-28 23:15:00,6.80791,6.83820881433333,8.9,74.1103
2016-10-28 23:29:59,7.08229,6.65181245208333,8.82414,74.2707
2016-10-28 23:45:00,5.53093,5.28681402843332,8.76552,74.5431
2016-10-29 00:00:00,6.24143,6.508434916,8.56316,74.8509
2016-10-29 00:14:59,7.53484,8.55476400266666,8.45,75.2534
2016-10-29 00:30:00,7.94169,7.52875980966668,8.4,75.5328
2016-10-29 00:45:00,6.68878,6.28575411053333,8.4,75.6018
2016-10-29 00:59:59,6.7024,6.44628076886666,8.4,75.7966
2016-10-29 01:15:00,7.92544,7.65293983653334,8.41667,75.8683
