datetime_CO2_rf_100,CO2_ref_100,CO2_fit_100,CO2_T_100,CO2_RH_100
2016-10-28 15:14:59,414.608,420.617938,12.09,58.63
2016-10-28 15:30:00,416.076,418.909534266667,12.2649,58.1719
2016-10-28 15:45:00,415.351,416.931658133333,12.4741,58.1
2016-10-28 15:59:59,416.369,417.312897366667,12.5,58.0379
2016-10-28 16:15:00,416.545,419.343047866667,12.5276,58.3828
2016-10-28 16:30:00,418.421,420.621670466667,12.465,58.48
2016-10-28 16:44:59,427.355,430.920189733334,12.2683,59.5133
2016-10-28 17:00:00,434.711,438.189860233334,11.9695,60.7051
2016-10-28 17:15:00,441.724,439.511674666667,11.5828,61.8224
2016-10-28 17:29:59,436.275,440.028229266667,11.2138,62.9397
2016-10-28 17:45:00,450.671,453.858025033334,10.8172,63.8966
2016-10-28 18:00:00,455.302,461.628888866666,10.4983,64.8828
2016-10-28 18:14:59,468.659,471.661473033335,10.2418,65.94
2016-10-28 18:30:00,476.447,478.6433122,10.0123,66.8158
2016-10-28 18:45:00,474.887,474.503598366666,9.75965,67.6632
2016-10-28 18:59:59,472.934,473.3210681,9.50345,68.6276
2016-10-28 19:15:00,472.528,473.0832404,9.22364,69.5073
2016-10-28 19:30:00,473.131,470.332321733333,9.01321,70.3509
2016-10-28 19:44:59,477.774,474.844971766667,8.83158,71.193
2016-10-28 20:00:00,474.285,473.189160733333,8.61403,70.6737
2016-10-28 20:15:00,465.261,472.541573266666,8.465,72.4
2016-10-28 20:29:59,458.071,469.365307333333,8.4,73.1
2016-10-28 20:45:00,460.738,470.350738366667,8.30517,73.6241
2016-10-28 21:00:00,468.497,473.500189333334,8.3,74.0246
2016-10-28 21:14:59,463.167,464.1179866,8.38793,74.1379
2016-10-28 21:30:00,453.924,460.674118799999,8.51379,74.2224
2016-10-28 21:45:00,462.873,463.153425033333,8.72414,74.4172
2016-10-28 21:59:59,460.562,460.617830366667,8.86842,74.3895
2016-10-28 22:15:00,453.095,455.123369266667,8.95517,74.3569
2016-10-28 22:30:00,444.398,446.251909666666,9,74.0067
2016-10-28 22:44:59,443.566,445.8459558,9,73.83
2016-10-28 23:00:00,444.576,446.425496633333,8.93509,73.9772
2016-10-28 23:15:00,442.639,444.2355803,8.9,74.1103
2016-10-28 23:29:59,442.391,444.308353333334,8.82414,74.2707
2016-10-28 23:45:00,446.286,446.862705666666,8.76552,74.5431
2016-10-29 00:00:00,447.702,447.5136851,8.56316,74.8509
2016-10-29 00:14:59,451.053,447.686502266668,8.45,75.2534
2016-10-29 00:30:00,446.752,447.313573300001,8.4,75.5328
2016-10-29 00:45:00,443.293,444.386281833333,8.4,75.6018
2016-10-29 00:59:59,443.341,444.323913833333,8.4,75.7966
2016-10-29 01:15:00,443.258,443.5401712,8.41667,75.8683
2016-10-29 01:30:00,435.742,435.789767033333,8.53833,75.6233
2016-10-29 01:44:59,431.483,433.095817266667,8.85254,75.1186
