datetime_CO2_rf_105,CO2_ref_105,CO2_fit_105,CO2_T_105,CO2_RH_105
2016-12-20 00:00:00,546.937,530.064602500001,-5.2,71.6861
2016-12-20 00:14:59,544.263,532.029745000002,-5.2,72.2351
2016-12-20 00:30:00,541.681,530.598484100001,-5.28596,72.9316
2016-12-20 00:45:00,535.032,530.077840733334,-5.3,73.8321
2016-12-20 00:59:59,528.834,524.106481933334,-5.3,74.0324
2016-12-20 01:15:00,523.884,522.829316066666,-5.3661,74.1576
2016-12-20 01:30:00,518.327,519.1460149,-5.49184,74.3
2016-12-20 01:44:59,515.51,516.411894733334,-5.60227,74.4227
2016-12-20 02:00:00,512.456,511.583024633333,-5.69565,74.5217
2016-12-20 02:15:00,509.824,504.949891799999,-5.8,74.6
2016-12-20 02:29:59,511.037,509.078600033333,-5.8,74.6325
2016-12-20 02:45:00,508.8,508.306569966665,-5.87679,74.7143
2016-12-20 03:00:00,506.395,508.312829233333,-5.9,75.0079
2016-12-20 03:14:59,505.817,509.4017074,-5.9,75.2267
2016-12-20 03:30:00,509.457,509.7926489,-5.95085,75.2983
2016-12-20 03:45:00,514.825,511.758768566667,-6.03519,75.463
2016-12-20 03:59:59,512.484,511.455339566666,-6.1,75.5838
2016-12-20 04:15:00,516.145,514.794131866666,-6.12368,75.6895
2016-12-20 04:30:00,516.439,514.1358027,-6.20179,75.7964
2016-12-20 04:44:59,517.163,515.523012433333,-6.2907,76.0302
2016-12-20 05:00:00,521.339,517.1662536,-6.3,76.255
2016-12-20 05:15:00,531.164,525.322200966666,-6.3,76.6074
2016-12-20 05:29:59,525.481,524.196040833333,-6.21346,77.0154
2016-12-20 05:45:00,511.332,513.256092133333,-6.17091,76.8709
2016-12-20 06:00:00,510.436,514.302147433332,-6.2125,76.7839
2016-12-20 06:14:59,512.077,517.462769766666,-6.30182,76.7927
2016-12-20 06:30:00,511.977,509.930831766667,-6.4,76.6719
2016-12-20 06:45:00,508.861,505.136251933334,-6.46,76.7333
2016-12-20 06:59:59,504.653,506.630810799999,-6.4,76.937
2016-12-20 07:15:00,505.826,508.205116066667,-6.4,77.0865
2016-12-20 07:30:00,512.322,512.708404466665,-6.32292,76.9604
2016-12-20 07:44:59,522.928,518.451893966668,-6.30357,76.9857
2016-12-20 08:00:00,537.034,528.146076633336,-6.286,77.216
2016-12-20 08:15:00,527.499,523.917491300001,-6.15536,77.15
2016-12-20 08:29:59,519.191,518.268717833333,-5.97368,77.1
2016-12-20 08:45:00,512.381,515.0065089,-5.67,77.0633
2016-12-20 09:00:00,504.481,508.353286266666,-5.30577,77.0058
2016-12-20 13:30:00,475.352,457.344628133335,2.5,60.1
2016-12-20 13:44:59,464.957,448.762554866666,2.4,60.1
2016-12-20 14:00:00,453.575,447.452704033334,2.4,59.8
2016-12-20 14:15:00,447.007,440.177153866668,2.53333,59.8667
2016-12-20 14:29:59,440.2,437.247183466667,2.65,59.65
2016-12-20 14:45:00,437.334,437.455694633334,2.95,59.7
2016-12-20 15:00:00,434.346,437.977483199999,3.16667,59.6333
2016-12-20 15:14:59,434.447,434.670752466666,3.35,59.25
2016-12-20 15:30:00,526.486,480.881757833334,3.55,58.9
2016-12-20 15:45:00,482.071,463.664378766666,3.7,58.45
2016-12-20 15:59:59,503.843,471.376272099999,3.7,58
2016-12-20 16:15:00,469.841,449.154127633332,3.65,57.75
2016-12-20 16:30:00,473.205,460.334482966665,3.5,58
2016-12-20 16:44:59,486.71,463.774926666666,3.34,58.08
2016-12-20 17:00:00,466.457,456.390833166665,3.1,58.6
2016-12-20 17:15:00,448.779,447.478352466666,2.83333,58.3333
2016-12-20 17:29:59,446.863,445.432997466667,2.63333,58.1667
2016-12-20 17:45:00,443.846,440.595823333333,2.5,57.7
2016-12-20 18:00:00,441.438,441.364776799999,2.4,57.7333
2016-12-20 18:14:59,437.428,438.953982166667,2.35,57.6
2016-12-20 18:30:00,435.95,435.570335366668,2.2,57.4333
2016-12-20 18:45:00,437.523,434.261892599999,2.1,57.3
2016-12-20 18:59:59,434.815,434.617474533333,2.03333,57.4
2016-12-20 19:15:00,432.597,431.8815043,1.9,57.45
2016-12-20 19:30:00,432.847,432.243970166667,1.8,57.65
2016-12-20 19:44:59,432.144,434.413020833333,1.7,57.95
2016-12-20 20:00:00,433.952,441.010052,1.6,58.4444
2016-12-20 20:15:00,432.589,434.052689933334,1.6,58.6667
2016-12-20 20:29:59,433.855,432.344544866668,1.6,58.7667
2016-12-20 20:45:00,432.586,433.832895166667,1.6,58.7667
2016-12-20 21:00:00,432.494,433.052639166667,1.6,58.7
2016-12-20 21:14:59,431.86,431.534165899999,1.6,58.7333
2016-12-20 21:30:00,433.225,436.503148966667,1.6,58.625
2016-12-20 21:45:00,434.162,435.187482533334,1.55,58.575
2016-12-20 21:59:59,435.81,436.505912699999,1.5,58.6
2016-12-20 22:15:00,435.047,433.347194766666,1.5,58.6
2016-12-20 22:30:00,434.419,434.578272566666,1.4,58.5
2016-12-20 22:44:59,435.246,434.737171300001,1.36667,58.5333
