datetime_O3_rf_113,O3_ref_113,O3_fit_113,O3_T_113,O3_RH_113
2016-09-24 17:45:00,33.9696,34.82398375,22.5169,51.8339
2016-09-24 18:00:00,32.1544,32.48615033,22.2759,52.3667
2016-09-24 18:14:59,32.2262,33.7329746966666,21.9623,52.683
2016-09-24 18:30:00,31.3086,32.17413585,21.6623,53.2472
2016-09-24 18:45:00,29.3141,28.9706225599999,21.3283,53.975
2016-09-24 18:59:59,27.7789,27.5416824,21.0208,54.6736
2016-09-24 19:15:00,27.6806,28.5036123866666,20.7509,55.2528
2016-09-24 19:30:00,27.8836,28.2803106899999,20.3685,55.9185
2016-09-24 19:44:59,26.8567,27.0283488366667,20.1763,56.5712
2016-09-24 20:00:00,25.2408,25.2817042466666,19.9132,57.3396
2016-09-24 20:15:00,24.7055,25.0569774033333,19.5981,57.7453
2016-09-24 20:29:59,24.7287,24.6048172966666,19.3327,58.1345
2016-09-24 20:45:00,23.854,23.04726912,19.1121,58.7483
2016-09-24 21:00:00,23.659,23.5901185133333,18.8075,59.3906
2016-09-24 21:14:59,22.4837,22.41264795,18.5585,60.1113
2016-09-24 21:30:00,21.6813,20.8397126633333,18.2821,60.6625
2016-09-24 21:45:00,21.4824,21.4736965533334,17.9263,60.6842
2016-09-24 21:59:59,20.9049,20.71786264,17.6868,61.0434
2016-09-24 22:15:00,20.203,20.0119612166667,17.4574,61.2926
2016-09-24 22:30:00,20.3394,19.9897435233333,17.1328,61.2224
2016-09-24 22:44:59,20.844,20.3287706733333,16.9091,61.2273
2016-09-24 23:00:00,18.5819,18.75050918,16.6264,61.8623
2016-09-24 23:15:00,16.1259,16.4233148266667,16.3811,62.7604
2016-09-24 23:29:59,15.6116,15.8703817033334,16.1119,63.3492
2016-09-24 23:45:00,15.5825,15.8145035333334,15.9111,63.4407
2016-09-25 00:00:00,16.6877,17.4407630133333,15.634,63.8415
2016-09-25 00:14:59,15.5381,15.6991971633333,15.4245,64.3151
2016-09-25 00:30:00,14.832,15.1905657633334,15.2117,64.7233
2016-09-25 00:45:00,15.7267,15.6389609540001,14.9736,65.1642
2016-09-25 00:59:59,15.8023,15.7331997240001,14.7204,65.6685
2016-09-25 01:15:00,14.2471,14.8777681633333,14.5745,66.2036
2016-09-25 01:30:00,15.5533,15.546622118,14.381,66.781
2016-09-25 01:44:59,15.6236,15.8851282766667,14.1604,67.317
2016-09-25 02:00:00,17.1937,16.681487494,13.9396,67.7774
2016-09-25 02:15:00,16.4047,15.835723334,13.7786,68.3804
2016-09-25 02:29:59,14.6574,14.8612983486667,13.6053,69.0965
2016-09-25 02:45:00,10.7026,11.679491528,13.4245,69.7679
2016-09-25 03:00:00,9.15124,10.940820211,13.183,70.3642
2016-09-25 03:14:59,8.26816,9.219014925,13.0965,70.9684
2016-09-25 03:30:00,8.43692,8.94425698833334,12.9518,71.5732
2016-09-25 03:45:00,8.78842,10.0938302923333,12.7868,72.0321
2016-09-25 03:59:59,8.48886,9.168238032,12.5906,72.5019
2016-09-25 04:15:00,9.18363,9.24487901166668,12.4276,73.1052
2016-09-25 04:30:00,8.60978,9.14198150666666,12.2491,73.6691
2016-09-25 04:44:59,9.09422,9.36554548766668,12.2,74.2642
2016-09-25 05:00:00,9.80391,9.967678678,12.0849,74.9057
2016-09-25 05:15:00,8.08256,8.94518323666666,11.9186,75.5085
2016-09-25 05:29:59,8.23812,8.94498275566667,11.8,75.8611
2016-09-25 05:45:00,9.68124,10.157300521,11.7019,75.9648
2016-09-25 06:00:00,10.3397,10.5414032096667,11.563,76.0093
2016-09-25 06:14:59,9.41628,9.71951639733333,11.5,76.2831
2016-09-25 06:30:00,9.97217,10.4102208933333,11.5,76.4283
2016-09-25 06:45:00,11.622,11.8922816036667,11.5,76.1019
2016-09-25 06:59:59,12.3323,12.246185362,11.5,75.7964
2016-09-25 07:15:00,13.1317,12.7674559036666,11.6983,75.231
2016-09-25 07:30:00,14.4759,13.9964320726667,12.1472,73.0906
2016-09-25 07:44:59,14.49,14.1525972386666,12.7679,73.3906
2016-09-25 08:00:00,15.0182,15.2037928633333,13.5732,71.5
2016-09-25 08:15:00,15.8206,16.1001908133333,14.9596,69.0246
2016-09-25 08:29:59,15.97,16.1504170666667,16.3885,65.8231
2016-09-25 08:45:00,16.1971,16.3259557466667,17.4472,62.9358
2016-09-25 09:00:00,16.81,16.72236529,18.5793,60.3603
2016-09-25 09:14:59,16.6708,17.0583777033333,19.4964,57.96
2016-09-25 09:30:00,17.9298,18.1883782666667,19.7941,56.3176
2016-09-25 09:45:00,19.2016,18.6234329066667,19.7,56.1296
2016-09-25 09:59:59,19.6121,20.0885189066667,19.8576,56.0119
2016-09-25 10:15:00,20.7244,21.1072103966666,20.0444,55.7407
2016-09-25 10:30:00,21.7616,21.6575107333333,20.2113,55.4132
2016-09-25 10:44:59,23.2762,23.0690026566667,20.6786,54.825
2016-09-25 11:00:00,25.2148,25.1959025833333,21.0789,54.2842
2016-09-25 11:15:00,27.6579,26.9672366666667,21.4264,53.3057
2016-09-25 11:29:59,30.7168,30.4568670333334,21.7132,52.3075
2016-09-25 11:45:00,35.4428,35.2100665033334,21.9737,50.7246
2016-09-25 12:00:00,35.5854,35.65997322,22.2643,51.05
2016-09-25 12:14:59,37.0879,36.4246998133334,22.5962,49.9208
2016-09-25 12:30:00,38.747,37.68447288,22.8792,48.7774
2016-09-25 12:45:00,40.1748,40.4985819900001,22.9707,47.6052
2016-09-25 12:59:59,40.9429,40.87561957,23,47.2109
2016-09-25 13:15:00,41.4581,41.1339356266667,23.1113,46.1887
2016-09-25 13:30:00,41.5666,41.3418794966667,23.2,45.55
2016-09-25 13:44:59,41.1278,41.35861969,23.2,44.9356
2016-09-25 14:00:00,42.1161,42.7110250966666,23.2,44.9321
2016-09-25 14:15:00,43.3237,43.1591737433334,23.2,44.4377
2016-09-25 14:29:59,43.6286,43.3851378033333,23.2,44.2315
2016-09-25 14:45:00,44.1207,43.5881150766667,23.2678,43.7203
2016-09-25 15:00:00,44.1655,43.8030915733333,23.3,42.6585
2016-09-25 15:14:59,43.8523,43.8299983666667,23.3,42.3741
2016-09-25 15:30:00,44.3169,44.0544205233333,23.3,42.1286
2016-09-25 15:45:00,44.6483,43.4377409400001,23.3649,41.5702
2016-09-25 15:59:59,42.9005,42.8519581633333,23.5547,41.3547
2016-09-25 16:15:00,42.59,41.9763478366667,23.872,41.04
2016-09-25 16:30:00,41.8498,41.9405403166666,23.9889,40.6278
2016-09-25 16:44:59,41.0349,41.6660556566667,23.9491,40.8887
2016-09-25 17:00:00,39.4938,40.5258135566667,23.8259,40.9833
2016-09-25 17:15:00,40.5895,41.3007301133333,23.6576,41.0492
2016-09-25 17:29:59,35.2602,37.0668918133334,23.4962,41.2019
2016-09-25 17:45:00,27.9287,29.3743018533334,23.266,41.5906
2016-09-25 18:00:00,23.7262,26.9454858633333,21.0273,42.7618
2016-09-25 18:14:59,23.1887,25.2766542266667,22.5052,44.0793
2016-09-25 18:30:00,27.4872,28.7164726466666,22.0943,45.3547
2016-09-25 18:45:00,29.5296,29.15529775,21.6792,46.317
2016-09-25 18:59:59,28.8104,29.0790510333333,21.2821,47.2821
2016-09-25 19:15:00,28.4051,28.6128310766666,20.9368,48.3333
2016-09-25 19:30:00,27.5838,28.3328314133333,20.5962,49.383
2016-09-25 19:44:59,27.2225,27.74171872,20.2321,50.0811
2016-09-25 20:00:00,26.2981,26.4239925033333,20.0526,50.6211
2016-09-25 20:15:00,23.8639,22.8346081533333,19.6393,51.7411
2016-09-25 20:29:59,23.1672,22.6027140266666,19.263,52.0648
2016-09-25 20:45:00,20.8416,20.3347595546666,18.9736,52.8226
2016-09-25 21:00:00,20.1816,20.0654501866667,18.639,53.4763
2016-09-25 21:14:59,21.8199,21.6851549433333,18.2648,54.4167
2016-09-25 21:30:00,18.7098,17.9148856353333,17.8547,55.2585
2016-09-25 21:45:00,15.3493,16.3408789423333,17.6415,56.0491
2016-09-25 21:59:59,17.892,17.4541014203333,17.44,56.6483
2016-09-25 22:15:00,16.3502,17.1485622553333,17.2038,57.1377
2016-09-25 22:30:00,16.476,17.0638254333333,17.0226,57.2943
2016-09-25 22:44:59,20.3054,19.6298333133333,16.9944,57.1648
2016-09-25 23:00:00,20.6715,19.6668200066667,16.8932,57.5271
2016-09-25 23:15:00,19.5495,19.21710782,16.7415,58.117
2016-09-25 23:29:59,17.0346,16.7216690933333,16.5604,59.1679
2016-09-25 23:45:00,15.6298,16.06093773,16.3273,59.9345
2016-09-26 00:00:00,16.4437,16.93268374,16.1328,60.7017
2016-09-26 00:14:59,16.7218,16.90374712,15.9849,61.2736
2016-09-26 00:30:00,16.8067,16.6726211466667,15.8547,61.9641
2016-09-26 00:45:00,15.5972,15.6680779833333,15.6786,62.8804
2016-09-26 00:59:59,17.0229,15.6751872278667,15.5214,63.3714
2016-09-26 01:15:00,15.439,14.1439473889334,15.4,64.1377
2016-09-26 01:30:00,13.6753,13.740783702,15.3358,64.7792
2016-09-26 01:44:59,13.949,13.9514377503333,15.2207,65.2724
2016-09-26 02:00:00,16.0229,15.5376851733333,15.0964,65.6818
2016-09-26 02:15:00,15.1476,15.1104509766667,14.9717,66.3906
2016-09-26 02:29:59,13.7958,13.5693693416667,14.8094,66.9717
2016-09-26 02:45:00,12.4485,13.592664,14.6288,68.0085
2016-09-26 03:00:00,12.1912,12.0186273316667,14.5481,68.7056
2016-09-26 03:14:59,11.1085,11.200439619,14.3698,69.3943
2016-09-26 03:30:00,10.8254,10.683208131,14.2208,69.9377
2016-09-26 03:45:00,9.53756,9.41959831233333,14.075,70.79
2016-09-26 03:59:59,8.18758,8.38211503033332,14,71.6019
2016-09-26 04:15:00,8.13336,8.39729361799999,12.034,72.2887
2016-09-26 04:30:00,7.5015,7.855326498,13.8109,72.9636
2016-09-26 04:44:59,5.55497,6.0213156636,13.8,73.6569
2016-09-26 05:00:00,2.69474,3.37615306905333,13.734,74.3132
2016-09-26 05:15:00,0.646807,2.06049879691333,13.6585,74.7736
2016-09-26 06:45:00,1.0252,1.86129904516667,13.7418,75.2236
2016-09-26 06:59:59,2.67928,2.71248107186667,13.9132,74.8
2016-09-26 07:15:00,5.32648,6.17850832690001,14.3717,74.5566
2016-09-26 07:30:00,8.81954,8.91149684433334,15.0847,73.5458
2016-09-26 07:44:59,9.16134,9.53005096566667,15.9574,71.987
2016-09-26 08:00:00,9.72015,10.9921352398,17.0321,70.134
2016-09-26 08:15:00,10.2537,10.6972313632,17.95,68.1815
2016-09-26 08:29:59,10.3321,11.1236122982,19.0153,66.6475
2016-09-26 08:45:00,10.9633,12.5815172593333,20.1396,64.8528
2016-09-26 09:00:00,15.1129,16.6769619606667,20.9075,63.4755
2016-09-26 09:14:59,19.42,20.14842353,21.902,61.714
2016-09-26 09:30:00,23.0706,23.6957630066666,22.7208,59.9189
2016-09-26 09:45:00,24.5159,25.9584859166667,23.2228,58.6737
2016-09-26 09:59:59,25.0311,26.0624577566667,23.6125,58.5357
2016-09-26 10:15:00,26.9338,28.7711757433334,24.2038,58.2135
2016-09-26 10:30:00,29.8106,30.18965944,24.7245,57.983
2016-09-26 10:44:59,32.3969,33.4293162466667,25.3542,57.6695
2016-09-26 11:00:00,36.2758,35.8447127766666,26.0889,57.3352
2016-09-26 11:15:00,39.8432,39.9565210966666,26.8566,56.7981
2016-09-26 11:29:59,42.2689,42.4006467833332,27.4151,56.0019
2016-09-26 11:45:00,43.208,42.9204028433333,27.7767,55.69
2016-09-26 12:00:00,44.5739,43.1924534366666,28.2865,55.2712
