datetime_CO_rf_117,CO_ref_117,CO_fit_117,CO_T_117,CO_RH_117
2016-08-05 00:00:00,181.996,186.162542866667,23.3644,40.2068
2016-08-05 00:14:59,183.748,184.843024233334,23.3855,38.8161
2016-08-05 00:30:00,188.848,184.1763141,23.25,38.3452
2016-08-05 00:45:00,191.789,184.7981723,23.0459,38.0279
2016-08-05 00:59:59,186.363,185.5082109,22.8887,37.8048
2016-08-05 01:15:00,179.593,181.9073921,22.72,37.4617
2016-08-05 01:30:00,184.567,187.835596866667,22.7183,39.6733
2016-08-05 01:44:59,179.207,179.462956066667,22.8,38.8117
2016-08-05 02:00:00,171.256,176.626728,22.7133,38.3183
2016-08-05 02:15:00,168.8,175.339244033334,22.625,38.0667
2016-08-05 02:29:59,162.052,167.245453866667,22.535,39.3267
2016-08-05 02:45:00,174.563,176.033788933333,22.6903,38.8081
2016-08-05 03:00:00,177.281,177.011716833333,22.6557,38.4131
2016-08-05 03:14:59,176.807,173.826194133334,22.5279,38.0836
2016-08-05 03:30:00,177.359,174.659498166667,22.5403,39.0323
2016-08-05 03:45:00,177.793,175.5070476,22.6,38.0738
2016-08-05 03:59:59,170.17,172.486609,22.5032,37.7516
2016-08-05 04:15:00,159.893,170.5592433,22.4541,39.1246
2016-08-05 04:30:00,172.478,175.9363495,22.6,38.2557
2016-08-05 04:44:59,166.511,172.982968566666,22.5145,38.0839
2016-08-05 05:00:00,174.363,183.6461623,22.5885,38.4754
2016-08-05 05:15:00,192.463,219.230028966667,22.5661,37.6129
2016-08-05 05:29:59,193.27,201.014929366667,22.5525,38.6754
2016-08-05 05:45:00,199.407,220.0953256,22.6581,37.8194
2016-08-05 06:00:00,218.974,220.140892833334,22.5279,37.3164
2016-08-05 06:14:59,212.207,230.868417133334,22.405,38.415
2016-08-05 06:30:00,239.937,249.765885533334,22.5,38.47
2016-08-05 06:45:00,370.856,312.655586066667,22.4967,37.9233
2016-08-05 06:59:59,432.274,347.958092400001,22.3667,38.0817
2016-08-05 07:15:00,208.393,249.049477533333,22.3317,39.77
2016-08-05 07:30:00,212.996,245.0871907,22.49,39.3533
2016-08-05 07:44:59,207.152,226.217597533334,22.5967,38.6934
2016-08-05 08:00:00,202.511,208.3485575,22.6,38.4323
2016-08-05 08:15:00,196.285,196.703366233334,22.6,38.6131
2016-08-05 08:29:59,192.959,223.1583594,23.1306,57.4677
2016-08-05 08:45:00,188.322,243.481411466667,24.7403,59.2758
2016-08-05 15:45:00,68.06,117.291605966666,33.2333,49.2722
2016-08-05 15:59:59,121.378,109.2024346,33.6259,48.1172
2016-08-05 16:15:00,167.741,165.595258933333,33.4375,48.6375
2016-08-05 16:30:00,172.093,167.855354766666,33.2094,49.1566
2016-08-05 16:44:59,180.719,174.842006833333,33.0167,49.2759
2016-08-05 17:00:00,171.504,172.728605366667,32.4053,50.4035
2016-08-05 17:15:00,180.011,176.2263308,31.8321,51.3946
2016-08-05 17:29:59,169.415,171.8767735,31.2509,52.5396
2016-08-05 17:45:00,167.574,170.802912733333,30.6352,53.9889
2016-08-05 18:00:00,176.633,177.0268163,30.0386,55.3719
2016-08-05 18:14:59,179.2,179.022780433333,29.5158,58.1789
2016-08-05 18:30:00,183.607,181.9729362,29.1019,59.5943
2016-08-05 18:45:00,181.867,185.21057,28.7887,60.6151
2016-08-05 18:59:59,192.215,191.503065699999,28.5263,61.5421
2016-08-05 19:15:00,189.804,191.016608166666,28.2603,62.5397
