datetime_CO_rf_115,CO_ref_115,CO_fit_115,CO_T_115,CO_RH_115
2016-08-05 00:00:00,181.996,187.571588666667,23,42.35
2016-08-05 00:14:59,183.748,184.059739833334,23,40.975
2016-08-05 00:30:00,188.848,185.101187033333,22.8917,40.5967
2016-08-05 00:45:00,191.789,190.001453933333,22.6355,40.2919
2016-08-05 00:59:59,186.363,183.539971466667,22.4361,40.1639
2016-08-05 01:15:00,179.593,177.1123171,22.2949,40.3203
2016-08-05 01:30:00,184.567,187.849266,22.3082,42.0213
2016-08-05 01:44:59,179.207,184.180972066666,22.4,41.071
2016-08-05 02:00:00,171.256,174.809329033333,22.3607,40.6033
2016-08-05 02:15:00,168.8,172.3477583,22.2098,40.4164
2016-08-05 02:29:59,162.052,167.428560133334,22.1468,41.7806
2016-08-05 02:45:00,174.563,176.345182533333,22.2984,41.0508
2016-08-05 03:00:00,177.281,177.958550033334,22.2492,40.677
2016-08-05 03:14:59,176.807,174.1919279,22.0742,40.5129
2016-08-05 03:30:00,177.359,174.244211166667,22.1339,41.4371
2016-08-05 03:45:00,177.793,177.636139466667,22.2,40.3393
2016-08-05 03:59:59,170.17,173.947048266667,22.0677,40.121
2016-08-05 04:15:00,159.893,174.703970966667,22.0508,41.5869
2016-08-05 04:30:00,172.478,176.507803266667,22.2,40.5177
2016-08-05 04:44:59,166.511,171.0281632,22.1017,40.5833
2016-08-05 05:00:00,174.363,188.3870562,22.185,40.825
2016-08-05 05:15:00,192.463,188.0895606,22.155,39.9833
2016-08-05 05:29:59,193.27,200.1424402,22.1333,41.1517
2016-08-05 05:45:00,199.407,217.5705982,22.2,40.2367
2016-08-05 06:00:00,218.974,220.342016466667,22.0933,39.6783
2016-08-05 06:14:59,212.207,217.4977111,21.9295,40.7738
2016-08-05 06:30:00,239.937,249.491287133334,22.071,40.9661
2016-08-05 06:45:00,370.856,320.7606451,22.0492,40.3574
2016-08-05 06:59:59,432.274,375.641708233334,21.9197,40.5148
2016-08-05 07:15:00,208.393,244.224212566667,21.8677,42.2435
2016-08-05 07:30:00,212.996,239.467877366667,22.0935,41.7032
2016-08-05 07:44:59,207.152,221.291932033334,22.2,41
2016-08-05 08:00:00,202.511,222.9257471,22.2,40.7194
2016-08-05 08:15:00,196.285,208.741478466667,22.282,41.0148
2016-08-05 08:29:59,192.959,234.9634678,22.9839,59.121
2016-08-05 08:45:00,188.322,257.870974166667,24.7306,61.2613
2016-08-05 15:45:00,68.06,98.930493973333,33.1528,51.5736
2016-08-05 15:59:59,121.378,135.495179943333,33.6535,50.3828
2016-08-05 16:15:00,167.741,157.183376686667,33.3768,50.8357
2016-08-05 16:30:00,172.093,170.1723642,33.0981,51.3245
2016-08-05 16:44:59,180.719,174.370291853333,32.9185,51.4167
2016-08-05 17:00:00,171.504,171.905448933333,32.2544,52.4263
2016-08-05 17:15:00,180.011,173.476838,31.7179,53.2036
2016-08-05 17:29:59,169.415,169.593578133333,31.163,54.15
2016-08-05 17:45:00,167.574,166.345529566666,30.5685,55.4833
2016-08-05 18:00:00,176.633,175.261582866667,29.9754,57.6667
2016-08-05 18:14:59,179.2,181.712145966666,29.4456,59.5421
2016-08-05 18:30:00,183.607,184.567700066667,28.9981,60.9321
2016-08-05 18:45:00,181.867,183.992731833333,28.7075,61.8792
2016-08-05 18:59:59,192.215,190.315026433333,28.4333,62.7737
2016-08-05 19:15:00,189.804,189.166363333333,28.1544,63.7035
2016-08-05 19:30:00,196.881,195.739156466666,27.9365,64.55
2016-08-05 19:44:59,181.67,185.557451933333,27.7204,64.8222
2016-08-05 20:00:00,177.644,182.1705298,27.5403,65.007
2016-08-05 20:15:00,178.896,181.371792733333,27.4597,65.3368
2016-08-05 20:29:59,187.53,187.857939266666,27.2792,65.9359
2016-08-05 20:45:00,190.7,186.983881,27.0685,66.5111
2016-08-05 21:00:00,189.548,190.668081633333,26.8286,67.1946
2016-08-05 21:14:59,191.5,193.285618833333,26.6672,67.9741
2016-08-05 21:30:00,196.344,202.967798966666,26.4642,68.6604
2016-08-05 21:45:00,191.293,192.263636466667,26.3,69.2111
2016-08-05 21:59:59,200.222,199.105235966666,26.2,69.7855
2016-08-05 22:15:00,197.163,196.4683887,26.0492,70.6695
2016-08-05 22:30:00,201.889,205.819639333333,25.8792,71.6623
2016-08-05 22:44:59,196.626,198.098258366667,25.7593,72.3333
2016-08-05 23:00:00,195.47,196.089986433333,25.6278,73.0685
2016-08-05 23:15:00,194.452,196.718874533333,25.5339,73.7034
2016-08-05 23:29:59,192.57,193.505897133334,25.5,74.0648
2016-08-05 23:45:00,189.17,191.051572666667,25.466,74.3415
2016-08-06 00:00:00,189.204,189.919001833333,25.4,74.8907
2016-08-06 00:14:59,196.819,197.2124817,25.3433,75.8783
2016-08-06 00:30:00,196.73,196.7152186,25.2333,76.2463
2016-08-06 00:45:00,189.881,192.0045962,25.1481,76.6537
2016-08-06 00:59:59,189.348,188.012055366666,25.0963,76.8963
2016-08-06 01:15:00,182.615,184.200826666667,24.7085,78.2932
2016-08-06 01:30:00,195.193,197.375987066667,22.5309,80.5236
2016-08-06 01:44:59,201.015,198.1139633,24.2509,81.1377
2016-08-06 02:00:00,167.437,174.533785866667,24.0426,80.3111
2016-08-06 02:15:00,154.956,156.701733923333,23.7569,79.9052
2016-08-06 02:29:59,152.407,153.766018,23.5071,80.8714
2016-08-06 02:45:00,154.507,154.372627966666,23.3377,81.5623
2016-08-06 03:00:00,155.507,153.50986305,23.2792,81.983
2016-08-06 03:14:59,156.426,155.385153316667,23.2,82.4
2016-08-06 03:30:00,161.011,159.34646646,23.1214,82.8893
2016-08-06 03:45:00,166.822,163.412511866667,23.1,83.4333
2016-08-06 03:59:59,164.052,163.4537935,23.1,83.7358
2016-08-06 04:15:00,167.693,166.299505733333,23.1,84.1649
2016-08-06 04:30:00,165.041,167.085900733333,23.1,84.4807
2016-08-06 04:44:59,172.078,177.1136912,23.1463,84.4407
2016-08-06 05:00:00,173.489,198.177015666667,23.2,84.6415
2016-08-06 05:15:00,189.27,185.570262333333,23.2571,84.6804
2016-08-06 05:29:59,188.815,184.517518733333,23.3948,84.5328
2016-08-06 05:45:00,187.381,177.546791266666,23.4778,84.4148
2016-08-06 06:00:00,202.6,188.973590733334,23.6056,84.4056
2016-08-06 06:14:59,197.022,193.1677146,23.7182,84.0618
2016-08-06 06:30:00,196.848,195.012403866667,23.9746,83.4492
2016-08-06 06:45:00,196.696,196.7563054,24.2509,82.6283
2016-08-06 06:59:59,204.663,198.920751366667,24.3907,81.85
2016-08-06 07:15:00,202.289,196.8643601,24.5444,81.0481
2016-08-06 07:30:00,198.47,192.515278866667,24.8083,80.2533
2016-08-06 07:44:59,195.437,191.347433933334,25.266,78.8358
2016-08-06 08:00:00,184.741,194.587961416666,25.5222,77.3481
2016-08-06 08:15:00,189.296,184.581933833333,25.7151,76.166
2016-08-06 08:29:59,189.656,184.137752333333,26.02,74.5
2016-08-06 08:45:00,185.707,180.4915465,26.5519,72.7796
2016-08-06 09:00:00,186.789,177.5145497,27.1944,70.5963
2016-08-06 09:14:59,183.059,171.845064293333,25.463,68.7574
2016-08-06 09:30:00,184.663,175.250537966667,27.5915,67.3559
2016-08-06 09:45:00,180.374,176.4612773,28.0327,65.6855
2016-08-06 09:59:59,179.389,173.9980555,28.0315,63.9574
2016-08-06 10:15:00,169.448,158.519801466667,27.4038,62.9811
2016-08-06 10:30:00,179.078,173.997167826667,27.4052,63.4414
2016-08-06 10:44:59,158.985,155.025831183333,27.8393,59.7321
2016-08-06 11:00:00,148.944,146.69582954,28.0925,58.0887
2016-08-06 11:15:00,141.563,143.93916294,28.2444,57.0778
2016-08-06 11:29:59,151.407,147.905280866667,28.5632,56.5
