datetime_CO_rf_109,CO_ref_109,CO_fit_109,CO_T_109,CO_RH_109
2016-09-25 16:44:59,86.7,90.8462894133333,23.6,44.2205
2016-09-25 17:00:00,91.8481,94.1690242366668,23.6,44.2729
2016-09-25 17:15:00,93.9556,93.5648034333335,23.5327,44.2633
2016-09-25 17:29:59,112.574,110.030438916667,23.4409,44.2841
2016-09-25 17:45:00,106.244,110.51790768,23.2583,44.4521
2016-09-25 18:00:00,110.767,115.22866612,22.9857,45.3306
2016-09-25 18:14:59,123.781,124.010083693333,22.6591,46.2864
2016-09-25 18:30:00,128.778,127.012112556666,22.2551,46.4408
2016-09-25 18:45:00,133.922,134.595054883333,21.8184,48.251
2016-09-25 18:59:59,150.085,147.829916633333,21.4558,49.0814
2016-09-25 19:15:00,153.785,154.470457033333,21.102,49.9367
2016-09-25 19:30:00,161.756,162.567189866666,20.775,50.7583
2016-09-25 19:44:59,157.033,160.8542443,20.4523,51.3568
2016-09-25 20:00:00,157.796,167.4513073,17.9878,51.9531
2016-09-25 20:15:00,185.067,191.4754643,19.8787,52.683
2016-09-25 20:29:59,190.23,194.538865733333,19.4978,53.3174
2016-09-25 20:45:00,220.222,223.753387633333,19.2122,53.7102
2016-09-25 21:00:00,326.585,259.633674633335,18.9022,54.3022
2016-09-25 21:14:59,155.07,159.977931533333,18.5511,54.9809
2016-09-25 21:30:00,190.074,198.1398941,18.1939,55.7143
2016-09-25 21:45:00,206.618,204.253060933334,17.9182,56.4182
2016-09-25 21:59:59,169.304,170.355271066667,17.7061,56.9714
2016-09-25 22:15:00,164.389,169.9050931,17.4776,57.4306
2016-09-25 22:30:00,162.582,166.3905614,17.3091,57.6227
2016-09-25 22:44:59,133.489,145.765765866667,17.2306,57.6816
2016-09-25 23:00:00,132.878,137.6067243,17.0898,57.8347
2016-09-25 23:15:00,134.515,136.003548033333,16.9535,58.2953
2016-09-25 23:29:59,146.733,156.7376263,16.8061,59.0306
2016-09-25 23:45:00,168.993,170.8875342,16.6082,59.7225
2016-09-26 00:00:00,138.622,138.586029033334,16.4045,60.3114
2016-09-26 00:14:59,129.581,136.248003166666,14.0551,60.9367
2016-09-26 00:30:00,136.33,145.985030666667,16.0085,60.2872
2016-09-26 00:45:00,162.952,172.6619897,15.9,62.1622
2016-09-26 00:59:59,184.637,192.576224333334,15.7612,62.6959
2016-09-26 01:15:00,305.163,296.953156,15.6152,63.2435
2016-09-26 01:30:00,288.696,290.7351707,15.463,63.8543
2016-09-26 01:44:59,242.167,243.230084666667,15.3265,64.3245
2016-09-26 02:00:00,189.726,194.551327,15.2,64.6889
2016-09-26 02:15:00,182.393,187.425748433333,15.1638,65.1936
2016-09-26 02:29:59,165.226,170.996609633333,14.998,65.6816
2016-09-26 02:45:00,164.43,172.0570237,14.8136,66.3932
2016-09-26 03:00:00,160.107,166.825866633334,14.6224,67.0184
2016-09-26 03:14:59,173.411,177.920155666666,14.5673,67.6633
2016-09-26 03:30:00,194.774,192.577765766667,14.4279,68.1349
2016-09-26 03:45:00,189.378,185.362041833333,14.2633,68.7653
2016-09-26 03:59:59,177.752,182.410851633333,14.1245,69.5143
2016-09-26 04:15:00,170.078,172.537398666667,14.0318,70.1295
2016-09-26 04:30:00,172.904,174.824528266666,13.9375,70.7208
2016-09-26 04:44:59,185.067,193.056983033333,11.598,71.2878
2016-09-26 05:00:00,212.27,215.112556433333,13.8364,71.8659
2016-09-26 05:15:00,234.93,249.851253899999,13.7592,72.2755
2016-09-26 05:29:59,266.719,284.527408833333,13.6574,72.7596
2016-09-26 05:45:00,295.281,336.053240266667,13.6,72.8222
2016-09-26 06:00:00,332.011,351.4968083,13.6,73.1898
2016-09-26 06:14:59,318.078,328.9131702,13.6,73.3217
2016-09-26 06:30:00,331.289,329.4096344,13.6,73.2979
2016-09-26 06:45:00,354.744,359.395888833334,13.7354,73.175
2016-09-26 06:59:59,540.352,564.747050066667,13.8978,72.8756
2016-09-26 07:15:00,2619.77,2379.57377323333,14.2521,72.8146
2016-09-26 07:30:00,3234.94,2683.34205429999,14.8633,72.2245
2016-09-26 07:44:59,1985.27,1935.5721133,15.593,71.3326
2016-09-26 08:00:00,943.518,969.286260533331,14.5959,70.1449
2016-09-26 08:15:00,482.985,476.248335633332,17.7204,68.2918
2016-09-26 08:29:59,418.863,447.715342533333,18.6932,66.9636
2016-09-26 08:45:00,371.837,351.668045566667,19.7563,65.5979
