datetime_CO2_rf_107,CO2_ref_107,CO2_fit_107,CO2_T_107,CO2_RH_107
2016-09-24 17:45:00,417.815,416.781548833334,22.1,51.3333
2016-09-24 18:00:00,418.075,418.119992033334,21.9,51.7
2016-09-24 18:14:59,415.632,416.243049100001,21.5,51.95
2016-09-24 18:30:00,416.493,418.3720296,21.3,52.35
2016-09-24 18:45:00,418.782,419.303084433334,20.9,53
2016-09-24 18:59:59,418.826,419.6383866,20.6,53.7
2016-09-24 19:15:00,417.948,418.166597466667,20.25,54.35
2016-09-24 19:30:00,416.267,417.195955166666,19.95,55.05
2016-09-24 19:44:59,416.923,418.117434700001,19.75,55.55
2016-09-24 20:00:00,419.351,419.277498399999,19.4,56.2667
2016-09-24 20:15:00,418.263,418.911119933333,19.05,56.85
2016-09-24 20:29:59,417.267,418.272235433333,18.85,57.2
2016-09-24 20:45:00,417.77,418.837949033333,18.6,57.65
2016-09-24 21:00:00,417.942,419.372616466667,18.3333,58.3667
2016-09-24 21:14:59,419.01,420.7860957,18.05,59.15
2016-09-24 21:30:00,420.161,423.810926299999,17.75,59.55
2016-09-24 21:45:00,418.171,420.9393445,17.55,59.7
2016-09-24 21:59:59,419.065,420.756058366667,17.2,60.0667
2016-09-24 22:15:00,419.98,420.425825933334,16.95,60.3
2016-09-24 22:30:00,419.494,420.510890166667,16.7,60.25
2016-09-24 22:44:59,417.203,419.233120300001,16.45,60.3
2016-09-24 23:00:00,419.42,420.312571400001,16.2,60.8
2016-09-24 23:15:00,422.419,423.325211866667,15.9,61.75
2016-09-24 23:29:59,423.727,423.947544333334,15.75,62.2
2016-09-24 23:45:00,422.74,422.6847674,15.5,62.4
2016-09-25 00:00:00,421.259,422.775384799999,15.2,62.7333
2016-09-25 00:14:59,421.826,423.047235133333,15,63.1333
2016-09-25 00:30:00,422.003,424.133035066667,14.75,63.55
2016-09-25 00:45:00,422.092,425.048264366667,14.55,63.95
2016-09-25 00:59:59,421.573,422.304851066667,14.45,64.35
2016-09-25 01:15:00,422.878,425.858205333332,14.1667,64.9333
2016-09-25 01:30:00,422.559,424.709279700001,13.85,65.45
2016-09-25 01:44:59,422.608,423.422898533333,13.8,66.05
2016-09-25 02:00:00,420.127,422.841102733333,13.65,66.4
2016-09-25 02:15:00,421.128,422.802500966666,13.4,67.0333
2016-09-25 02:29:59,422.824,425.396913166666,13.15,67.7
2016-09-25 02:45:00,426.596,426.592905066666,13.05,68.3
2016-09-25 03:00:00,428.231,427.740675966667,12.85,68.85
2016-09-25 03:14:59,429.449,429.257150766666,12.7,69.4333
2016-09-25 03:30:00,428.35,429.246194333334,12.55,70.05
2016-09-25 03:45:00,429.25,429.338862366666,12.4,70.55
2016-09-25 03:59:59,429.106,429.0660248,12.25,70.95
2016-09-25 04:15:00,429.902,430.821250066667,12.1,71.4
2016-09-25 04:30:00,431.212,430.512679333333,11.9333,71.9333
2016-09-25 04:44:59,430.924,430.2318894,11.85,72.65
2016-09-25 05:00:00,430.837,431.0759912,11.75,73.2
2016-09-25 05:15:00,432.976,432.800735766666,11.6,73.8
2016-09-25 05:29:59,433.979,433.515019566667,11.4,74.2
2016-09-25 05:45:00,433.369,433.3756334,11.25,74.45
2016-09-25 06:00:00,433.568,433.2227158,11.2,74.45
2016-09-25 06:14:59,435.087,434.546823,11.15,74.6
2016-09-25 06:30:00,435.335,434.170881533333,11.0333,74.9
2016-09-25 06:45:00,433.285,433.174372466667,11.05,74.75
2016-09-25 06:59:59,432.807,433.186400266667,11.15,74.45
2016-09-25 07:15:00,432.029,432.375057633334,11.25,74.05
2016-09-25 07:30:00,431.066,431.2386408,11.7667,73.2667
2016-09-25 07:44:59,430.842,431.413109200001,12.45,72.2
2016-09-25 08:00:00,429.581,430.222194133334,13.25,70.8
2016-09-25 08:15:00,427.913,428.462106233333,14.05,69.2
2016-09-25 08:29:59,427.107,428.1640785,14.8,67.3333
2016-09-25 08:45:00,427.161,428.164710733332,15.35,65.8
2016-09-25 09:00:00,425.539,426.558770233333,15.8,64.65
2016-09-25 09:14:59,426.258,425.779961066667,16.3,63.7
2016-09-25 09:30:00,423.845,424.810131766667,16.8333,62.3
2016-09-25 09:45:00,422.192,422.926714866667,17.6,61
2016-09-25 09:59:59,421.05,421.799356733333,18.15,60.3
2016-09-25 10:15:00,420.783,421.0149683,18.3,59.35
2016-09-25 10:30:00,419.862,419.621703566666,18.6,58.95
2016-09-25 10:44:59,418.692,418.867318666667,19.1333,57.9333
2016-09-25 11:00:00,416.4,417.967557666666,19.65,57.1
2016-09-25 11:15:00,414.99,416.793391066666,20.1,56
2016-09-25 11:29:59,414.838,416.570863533333,20.5,54.9
2016-09-25 11:45:00,412.199,415.404698833333,21,53
2016-09-25 12:00:00,412.922,415.376391,21.5,52.55
2016-09-25 12:14:59,412.309,414.230539900001,21.9,51.15
