datetime_CO_rf_107,CO_ref_107,CO_fit_107,CO_T_107,CO_RH_107
2016-09-25 16:44:59,86.7,90.3050208333335,23.35,41
2016-09-25 17:00:00,91.8481,86.7453285433335,23.2,41.0667
2016-09-25 17:15:00,93.9556,93.5168954666668,23.15,41.15
2016-09-25 17:29:59,112.574,116.95196694,23.05,41.35
2016-09-25 17:45:00,106.244,114.821729793333,22.85,41.35
2016-09-25 18:00:00,110.767,128.288983733333,22.4667,42.3667
2016-09-25 18:14:59,123.781,137.53876204,22.05,43.75
2016-09-25 18:30:00,128.778,134.202193503333,21.6,44.75
2016-09-25 18:45:00,133.922,144.535852586666,21.2,45.55
2016-09-25 18:59:59,150.085,154.619050416667,20.7,46.6667
2016-09-25 19:15:00,153.785,154.27414605,20.25,47.75
2016-09-25 19:30:00,161.756,170.669805866667,20.05,48.75
2016-09-25 19:44:59,157.033,171.938238766667,19.75,49.4
2016-09-25 20:00:00,157.796,163.7586644,19.45,49.95
2016-09-25 20:15:00,185.067,189.739174533333,19.0333,50.7667
2016-09-25 20:29:59,190.23,188.454909933333,18.6,51.55
2016-09-25 20:45:00,220.222,222.75463358,18.3,52.05
2016-09-25 21:00:00,326.585,273.177700546668,18,52.65
2016-09-25 21:14:59,155.07,188.507822780001,17.6,53.5333
2016-09-25 21:30:00,190.074,199.416378266667,17.2,54.45
2016-09-25 21:45:00,206.618,191.7514089,16.95,55.15
2016-09-25 21:59:59,169.304,166.9942855,16.75,55.65
2016-09-25 22:15:00,164.389,166.533451,16.5,56.3667
2016-09-25 22:30:00,162.582,163.615298333333,16.3,56.7
2016-09-25 22:44:59,133.489,135.588225133333,16.25,56.6
2016-09-25 23:00:00,132.878,136.862212066667,16.2,56.8
2016-09-25 23:15:00,134.515,136.079571966667,16.0667,57.3667
2016-09-25 23:29:59,146.733,157.188849666666,15.85,58.4
2016-09-25 23:45:00,168.993,172.387725133333,15.75,59
2016-09-26 00:00:00,138.622,142.572564766667,15.55,59.6
2016-09-26 00:14:59,129.581,133.890378266667,15.4,60.2333
2016-09-26 00:30:00,136.33,150.667442266667,15.15,61
2016-09-26 00:45:00,162.952,166.876436666667,15.1,61.75
2016-09-26 00:59:59,184.637,176.531671633334,14.95,62.25
2016-09-26 01:15:00,305.163,303.332952033334,14.8333,62.8667
2016-09-26 01:30:00,288.696,293.281444366667,14.65,63.7
2016-09-26 01:44:59,242.167,246.531222466667,14.6,64.2
2016-09-26 02:00:00,189.726,199.370663433333,14.5,64.45
2016-09-26 02:15:00,182.393,177.414186433333,14.5,64.95
2016-09-26 02:29:59,165.226,170.934299633333,14.3667,65.5333
2016-09-26 02:45:00,164.43,170.092100633333,14.15,66.5
2016-09-26 03:00:00,160.107,165.639630300001,13.95,67.05
2016-09-26 03:14:59,173.411,178.940771966667,13.85,67.75
2016-09-26 03:30:00,194.774,188.184730666667,13.7333,68.2
2016-09-26 03:45:00,189.378,186.521507,13.6,69.1
2016-09-26 03:59:59,177.752,179.0590644,13.5,69.8
2016-09-26 04:15:00,170.078,176.1397353,13.4,70.45
2016-09-26 04:30:00,172.904,174.251838433333,13.3333,71.1333
2016-09-26 04:44:59,185.067,189.714416366667,13.25,71.85
2016-09-26 05:00:00,212.27,203.010028966667,13.2,72.45
2016-09-26 05:15:00,234.93,236.671135533333,13.1,72.85
2016-09-26 05:29:59,266.719,281.9513708,13.1,73.6
2016-09-26 05:45:00,295.281,300.377838466667,13.05,73.7
2016-09-26 06:00:00,332.011,343.116462566667,13,74
2016-09-26 06:14:59,318.078,326.5343512,13,74.15
2016-09-26 06:30:00,331.289,341.452346066667,13.1,74.0667
