datetime_CO_rf_121,CO_ref_121,CO_fit_121,CO_T_121,CO_RH_121
2016-09-25 16:44:59,86.7,84.98541697,23.7197,40.6443
2016-09-25 17:00:00,91.8481,90.4862105233335,23.5984,40.6836
2016-09-25 17:15:00,93.9556,102.17462708,23.5,40.6617
2016-09-25 17:29:59,112.574,116.069809306667,23.4213,40.7934
2016-09-25 17:45:00,106.244,108.098531573333,23.2705,40.9705
2016-09-25 18:00:00,110.767,111.293822223333,22.9869,41.9984
2016-09-25 18:14:59,123.781,125.96801943,22.6066,43.2672
2016-09-25 18:30:00,128.778,130.609069856666,22.1689,44.4689
2016-09-25 18:45:00,133.922,136.112120693333,21.7475,45.4344
2016-09-25 18:59:59,150.085,150.75914054,21.3852,46.3705
2016-09-25 19:15:00,153.785,154.271504766667,21.0016,47.3902
2016-09-25 19:30:00,161.756,162.590704166667,20.7164,48.459
2016-09-25 19:44:59,157.033,160.118179033333,20.4164,49.2492
2016-09-25 20:00:00,157.796,164.695541866667,20.045,49.8517
2016-09-25 20:15:00,185.067,193.808585066666,19.7344,50.823
2016-09-25 20:29:59,190.23,191.187247333333,19.3426,51.3508
2016-09-25 20:45:00,220.222,243.277747166666,19.1197,51.9787
2016-09-25 21:00:00,326.585,285.630395400001,17.1311,52.6148
2016-09-25 21:14:59,155.07,156.9592811,18.4246,53.4508
2016-09-25 21:30:00,190.074,214.932160466666,18.0623,54.3443
2016-09-25 21:45:00,206.618,202.874073433334,17.8066,55.1295
2016-09-25 21:59:59,169.304,169.3524306,17.5367,55.675
2016-09-25 22:15:00,164.389,167.808300333333,17.3833,56.2367
2016-09-25 22:30:00,162.582,162.984342033333,17.21,56.4
2016-09-25 22:44:59,133.489,140.14023601,17.08,56.3817
2016-09-25 23:00:00,132.878,138.123786293333,16.9667,56.6067
2016-09-25 23:15:00,134.515,136.874597076667,16.835,57.19
2016-09-25 23:29:59,146.733,154.038176733333,16.7383,58.2233
2016-09-25 23:45:00,168.993,168.2356001,16.5017,59.0367
2016-09-26 00:00:00,138.622,139.366048793334,16.29,59.8067
2016-09-26 00:14:59,129.581,138.284312536666,16.1148,60.3754
2016-09-26 00:30:00,136.33,145.098847386667,15.9918,61.0049
2016-09-26 00:45:00,162.952,164.719047233333,15.8361,61.982
2016-09-26 00:59:59,184.637,190.363920533333,15.6508,62.4557
2016-09-26 01:15:00,305.163,305.893840066667,15.5246,63.1984
2016-09-26 01:30:00,288.696,295.0368112,15.4459,63.9541
2016-09-26 01:44:59,242.167,248.3765956,15.3311,64.5689
2016-09-26 02:00:00,189.726,199.906337,15.2016,64.9049
2016-09-26 02:15:00,182.393,179.218365066666,15.0656,65.6148
2016-09-26 02:29:59,165.226,173.214419733333,14.9194,66.2403
2016-09-26 02:45:00,164.43,170.101967533333,14.823,67.2197
2016-09-26 03:00:00,160.107,171.224520766667,14.6393,67.9164
2016-09-26 03:14:59,173.411,177.0264766,14.4492,68.723
2016-09-26 03:30:00,194.774,196.7083089,14.3033,69.223
2016-09-26 03:45:00,189.378,182.9511113,14.2377,70.0738
2016-09-26 03:59:59,177.752,177.831122333333,14.1213,70.8361
2016-09-26 04:15:00,170.078,178.437203166666,14.0164,71.5393
2016-09-26 04:30:00,172.904,176.313167966666,13.9098,72.3574
2016-09-26 04:44:59,185.067,193.6155813,13.8,73.0787
2016-09-26 05:00:00,212.27,216.836968066667,13.7738,73.7639
2016-09-26 05:15:00,234.93,237.217305666666,13.7,74.1459
2016-09-26 05:29:59,266.719,269.856440766666,13.7,74.6633
2016-09-26 05:45:00,295.281,306.7332013,13.7,74.7317
2016-09-26 06:00:00,332.011,340.8630112,13.6183,75.3
2016-09-26 06:14:59,318.078,319.440336533334,13.605,75.2967
2016-09-26 06:30:00,331.289,327.4299467,13.6967,75.1033
2016-09-26 06:45:00,354.744,358.293934933334,13.7167,74.905
2016-09-26 06:59:59,540.352,685.622973233335,13.865,74.5
2016-09-26 07:15:00,2619.77,2523.93403,14.2583,74.3917
2016-09-26 07:30:00,3234.94,2591.18988766666,14.8183,73.785
2016-09-26 07:44:59,1985.27,2081.77056,15.4967,72.83
2016-09-26 08:00:00,943.518,1229.7172035,14.7133,71.4317
2016-09-26 08:15:00,482.985,467.145600466667,17.3833,69.635
2016-09-26 08:29:59,418.863,403.3884566,18.2492,68.4377
2016-09-26 08:45:00,371.837,345.611946833333,19.2098,67.1623
2016-09-26 09:00:00,274.47,269.7483812,19.9742,66.0177
2016-09-26 09:14:59,231.681,228.702371233333,20.7333,64.7702
2016-09-26 09:30:00,180.319,173.18246437,21.5607,63.1836
2016-09-26 09:45:00,169.563,167.291366866667,22.3393,61.4525
2016-09-26 09:59:59,204.311,183.448843033334,22.9656,60.6787
2016-09-26 10:15:00,183.985,173.802546966667,23.7246,59.9541
2016-09-26 10:30:00,191.082,170.0224729,24.441,59.2229
2016-09-26 10:44:59,166.648,168.367948133333,25.0721,58.5967
2016-09-26 11:00:00,185.674,173.0459668,25.8164,58.2016
