datetime_CO2_rf_109,CO2_ref_109,CO2_fit_109,CO2_T_109,CO2_RH_109
2016-09-24 17:45:00,417.815,416.944743700001,22.3727,54.0114
2016-09-24 18:00:00,418.075,417.561770133334,22.2408,54.3306
2016-09-24 18:14:59,415.632,416.813760166667,21.9511,54.534
2016-09-24 18:30:00,416.493,417.035904766667,21.6609,54.8652
2016-09-24 18:45:00,418.782,418.048225266667,21.3708,55.4479
2016-09-24 18:59:59,418.826,418.287306300001,21.0935,55.9891
2016-09-24 19:15:00,417.948,417.9452778,20.8234,56.5021
2016-09-24 19:30:00,416.267,417.1965681,20.4878,57.0796
2016-09-24 19:44:59,416.923,417.323738300001,20.2556,57.5867
2016-09-24 20:00:00,419.351,419.121907366666,19.9667,58.2562
2016-09-24 20:15:00,418.263,417.329759900001,19.7204,58.7653
2016-09-24 20:29:59,417.267,417.591815266667,19.4209,59.0581
2016-09-24 20:45:00,417.77,417.163304833333,19.1939,59.5673
2016-09-24 21:00:00,417.942,418.740320233334,18.9286,60.0592
2016-09-24 21:14:59,419.01,419.9409944,18.6386,60.7136
2016-09-24 21:30:00,420.161,420.352161366666,18.3939,61.2082
2016-09-24 21:45:00,418.171,418.7303802,18.0583,61.3417
2016-09-24 21:59:59,419.065,419.302334166667,17.8364,61.5795
2016-09-24 22:15:00,419.98,420.063865966667,17.5306,61.8429
2016-09-24 22:30:00,419.494,419.451085433333,17.2938,61.8833
2016-09-24 22:44:59,417.203,417.848939333334,14.6273,61.75
2016-09-24 23:00:00,419.42,420.245592366667,16.7204,62.249
2016-09-24 23:15:00,422.419,423.801761066666,16.4957,62.9894
2016-09-24 23:29:59,423.727,424.097177166667,16.2333,63.5444
2016-09-24 23:45:00,422.74,422.450948733333,15.9633,63.7286
2016-09-25 00:00:00,421.259,422.176005366666,15.763,63.9978
2016-09-25 00:14:59,421.826,422.067419766667,15.4979,64.3915
2016-09-25 00:30:00,422.003,422.576131033333,15.2551,64.7551
2016-09-25 00:45:00,422.092,422.569648266667,15.0841,65.0818
2016-09-25 00:59:59,421.573,422.182896766667,14.8146,65.5062
2016-09-25 01:15:00,422.878,423.1750532,14.6102,65.9551
2016-09-25 01:30:00,422.559,422.690148133334,14.4953,66.4372
2016-09-25 01:44:59,422.608,422.8023266,14.2787,65.5766
2016-09-25 02:00:00,420.127,421.1246369,14.0367,67.298
2016-09-25 02:15:00,421.128,422.597348,13.8682,67.7841
2016-09-25 02:29:59,422.824,423.530447866665,13.6917,68.35
2016-09-25 02:45:00,426.596,427.175852999999,13.4776,68.9959
2016-09-25 03:00:00,428.231,428.194752066666,13.2977,69.4841
2016-09-25 03:14:59,429.449,429.249284333333,13.1592,69.9633
2016-09-25 03:30:00,428.35,428.858364433334,12.9755,70.5041
2016-09-25 03:45:00,429.25,429.112555366667,12.7841,70.9614
2016-09-25 03:59:59,429.106,429.3689329,12.6265,71.3714
2016-09-25 04:15:00,429.902,429.9364037,12.5163,71.8531
2016-09-25 04:30:00,431.212,430.5143776,12.3465,70.6326
2016-09-25 04:44:59,430.924,430.670485266667,12.2245,72.7939
2016-09-25 05:00:00,430.837,430.9206678,12.0646,73.4062
2016-09-25 05:15:00,432.976,432.939348733333,11.9133,73.9311
2016-09-25 05:29:59,433.979,433.880343466666,11.8714,74.1531
2016-09-25 05:45:00,433.369,433.149575133333,11.7457,74.3348
2016-09-25 06:00:00,433.568,433.6738009,11.6261,74.413
2016-09-25 06:14:59,435.087,434.454848033333,11.5163,74.6225
2016-09-25 06:30:00,435.335,434.558193733333,11.4111,74.7511
2016-09-25 06:45:00,433.285,432.619100866667,11.4,74.6277
2016-09-25 06:59:59,432.807,432.657998066667,11.4776,74.3673
2016-09-25 07:15:00,432.029,431.543430666668,11.6227,74.1136
2016-09-25 07:30:00,431.066,429.565755933334,9.86458,73.5687
2016-09-25 07:44:59,430.842,428.720353466667,12.498,72.9347
2016-09-25 08:00:00,429.581,428.496037033334,13.3581,71.6395
2016-09-25 08:15:00,427.913,428.174100066666,14.5184,70.0184
2016-09-25 08:29:59,427.107,427.790290133333,15.8265,67.6204
2016-09-25 08:45:00,427.161,426.922524733332,16.6814,65.4186
2016-09-25 09:00:00,425.539,426.751090766666,17.3238,63.9262
2016-09-25 09:14:59,426.258,426.779734,18.3041,61.9082
2016-09-25 09:30:00,423.845,425.923871433334,19.0708,59.975
2016-09-25 09:45:00,422.192,423.086343966667,19.6205,58.5545
2016-09-25 09:59:59,421.05,422.405942466666,20.1531,57.5633
2016-09-25 10:15:00,420.783,421.5154603,20.6681,56.2702
2016-09-25 10:30:00,419.862,420.222186933333,21.1222,55.3911
2016-09-25 10:44:59,418.692,419.615775433334,21.7633,54.4184
2016-09-25 11:00:00,416.4,416.840295233333,22.2739,53.413
2016-09-25 11:15:00,414.99,416.162809833333,22.5979,52.6021
2016-09-25 11:29:59,414.838,415.3487528,22.9714,51.602
2016-09-25 11:45:00,412.199,412.8597067,23.3622,49.9
2016-09-25 12:00:00,412.922,414.024947233333,21.2646,49.7417
