datetime_CO_rf_100,CO_ref_100,CO_fit_100,CO_T_100,CO_RH_100
2016-10-28 15:14:59,158.863,195.0495478,12.09,58.63
2016-10-28 15:30:00,170.911,192.7969561,12.2649,58.1719
2016-10-28 15:45:00,160.493,168.351241333334,12.4741,58.1
2016-10-28 15:59:59,163.9,167.555808733333,12.5,58.0379
2016-10-28 16:15:00,168.363,176.350946233333,12.5276,58.3828
2016-10-28 16:30:00,233.73,227.0038871,12.465,58.48
2016-10-28 16:44:59,333.352,323.547621733334,12.2683,59.5133
2016-10-28 17:00:00,383.293,360.518655633334,11.9695,60.7051
2016-10-28 17:15:00,292.911,280.509018033333,11.5828,61.8224
2016-10-28 17:29:59,239.6,266.900193233333,11.2138,62.9397
2016-10-28 17:45:00,362.652,367.872191666667,10.8172,63.8966
2016-10-28 18:00:00,499.33,466.906630333332,10.4983,64.8828
2016-10-28 18:14:59,414.467,428.2533388,10.2418,65.94
2016-10-28 18:30:00,409.67,444.466498600001,10.0123,66.8158
2016-10-28 18:45:00,443.519,434.2286513,9.75965,67.6632
2016-10-28 18:59:59,413.293,421.541842633334,9.50345,68.6276
2016-10-28 19:15:00,414.396,419.3598917,9.22364,69.5073
2016-10-28 19:30:00,402.693,406.5310377,9.01321,70.3509
2016-10-28 19:44:59,424.441,432.969018466667,8.83158,71.193
2016-10-28 20:00:00,445.63,448.440896266667,8.61403,70.6737
2016-10-28 20:15:00,428.948,453.9697253,8.465,72.4
2016-10-28 20:29:59,859.196,716.250322366666,8.4,73.1
2016-10-28 20:45:00,566.711,607.7945404,8.30517,73.6241
2016-10-28 21:00:00,524.889,533.358466699999,8.3,74.0246
2016-10-28 21:14:59,457.407,460.335067666667,8.38793,74.1379
2016-10-28 21:30:00,398.444,423.089447533333,8.51379,74.2224
2016-10-28 21:45:00,463.219,452.887517700001,8.72414,74.4172
2016-10-28 21:59:59,442.367,442.494757366667,8.86842,74.3895
2016-10-28 22:15:00,372.644,392.6491065,8.95517,74.3569
2016-10-28 22:30:00,315.081,315.240401204762,9,74.0067
2016-10-28 22:44:59,306.096,311.581731671428,9,73.83
2016-10-28 23:00:00,310.33,312.269315733333,8.93509,73.9772
2016-10-28 23:15:00,293.378,295.8268279,8.9,74.1103
2016-10-28 23:29:59,291.248,295.611716733333,8.82414,74.2707
2016-10-28 23:45:00,302.411,302.2988249,8.76552,74.5431
2016-10-29 00:00:00,303.704,303.578986266666,8.56316,74.8509
2016-10-29 00:14:59,283.307,277.465443466667,8.45,75.2534
2016-10-29 00:30:00,270.359,277.356238433333,8.4,75.5328
2016-10-29 00:45:00,273.622,286.5943623,8.4,75.6018
2016-10-29 00:59:59,283.404,283.6156206,8.4,75.7966
2016-10-29 01:15:00,278.07,275.855434033334,8.41667,75.8683
2016-10-29 01:30:00,231.963,234.865754766667,8.53833,75.6233
2016-10-29 01:44:59,205.044,208.6255255,8.85254,75.1186
2016-10-29 02:00:00,195.252,197.8567832,9.09123,74.5281
2016-10-29 02:15:00,191.563,195.902532366666,9.3069,74.1259
2016-10-29 02:29:59,190.093,192.573745053333,9.43793,73.7776
2016-10-29 02:45:00,184.63,188.154084266667,9.46724,73.5828
2016-10-29 03:00:00,190.333,190.5419993,9.35862,73.631
2016-10-29 03:14:59,187.648,191.583096,9.14483,73.9828
