datetime_CO2_rf_122,CO2_ref_122,CO2_fit_122,CO2_T_122,CO2_RH_122
2016-08-10 00:00:00,440.486,443.418292633334,26.514,64.7509
2016-08-10 00:14:59,442.469,445.367556700001,26.5,64.88
2016-08-10 00:30:00,441.171,442.525576033333,26.5,64.8036
2016-08-10 00:45:00,442.314,442.598390733334,26.4185,64.8796
2016-08-10 00:59:59,446.005,448.667783400001,26.3119,64.9983
2016-08-10 01:15:00,447.241,447.721100433334,26.2,64.8862
2016-08-10 01:30:00,447.562,447.710736933334,26.1745,64.6836
2016-08-10 01:44:59,447.222,447.7614596,26.1,64.5518
2016-08-10 02:00:00,448.194,447.670448266666,26.06,64.5
2016-08-10 02:15:00,449.55,449.259763766666,26,64.5448
2016-08-10 02:29:59,449.582,449.474609033332,25.8915,64.6966
2016-08-10 02:45:00,450.967,449.872446733333,25.8,64.7818
2016-08-10 03:00:00,450.198,451.4703355,23.74,65.0545
2016-08-10 03:14:59,451.664,451.938200933333,25.7582,65.2145
2016-08-10 03:30:00,452.325,452.248896266667,25.7,65.5053
2016-08-10 03:45:00,452.87,452.914168633333,25.6267,65.7017
2016-08-10 03:59:59,453.098,453.390440899999,25.5036,65.9364
2016-08-10 04:15:00,456.209,455.6348534,25.4218,66.1727
2016-08-10 04:30:00,458.104,457.4208944,25.3509,66.48
2016-08-10 04:44:59,457.1,457.595753633334,25.3,66.7091
2016-08-10 05:00:00,460.041,459.1691028,23.42,67.1817
2016-08-10 05:15:00,459.425,459.638011033333,25.2732,67.3393
2016-08-10 05:29:59,463.437,461.477831466668,25.2,67.6727
2016-08-10 05:45:00,461.558,460.304081666666,25.2,67.8945
2016-08-10 06:00:00,460.506,461.020611266666,25.2,67.9855
2016-08-10 06:14:59,461.911,461.482821733332,25.2,68.0136
2016-08-10 06:30:00,461.635,461.0389456,25.2966,68.2034
2016-08-10 06:45:00,460.217,460.690295633333,25.3218,68.1164
2016-08-10 06:59:59,460.241,460.357951466667,25.5732,67.9036
2016-08-10 07:15:00,458.641,456.775326866667,26.3839,66.7589
2016-08-10 07:30:00,456.832,453.063221,27.0724,64.9724
2016-08-10 07:44:59,456.746,452.678761966668,27,63.7119
2016-08-10 08:00:00,453.997,453.709728700001,27,65.0556
2016-08-10 08:15:00,450.284,448.894620666669,27.4273,64.4673
2016-08-10 08:29:59,447.975,448.416811200001,28.4241,62.8648
2016-08-10 08:45:00,445.854,444.875562333333,29.5614,60.3246
2016-08-10 09:00:00,443.339,444.223757533334,29.9,58.82
2016-08-10 09:14:59,440.953,442.7530907,30.4673,57.9145
2016-08-10 09:30:00,436.676,436.9658889,31.2582,55.6873
