datetime_CO2_rf_121,CO2_ref_121,CO2_fit_121,CO2_T_121,CO2_RH_121
2016-09-24 17:45:00,417.815,416.604529300001,22.4934,52.159
2016-09-24 18:00:00,418.075,416.939746633334,22.2377,52.5541
2016-09-24 18:14:59,415.632,416.061654266667,21.9787,52.8803
2016-09-24 18:30:00,416.493,417.838407333333,21.6459,53.3508
2016-09-24 18:45:00,418.782,419.5047745,21.3525,53.9967
2016-09-24 18:59:59,418.826,419.045547633334,21.0443,54.6557
2016-09-24 19:15:00,417.948,418.3991607,20.7984,55.2771
2016-09-24 19:30:00,416.267,418.285492333334,20.4934,55.9279
2016-09-24 19:44:59,416.923,418.9682989,20.1967,56.5033
2016-09-24 20:00:00,419.351,419.556734499999,19.8787,57.2049
2016-09-24 20:15:00,418.263,419.184350633334,19.6275,57.7157
2016-09-24 20:29:59,417.267,419.029646666667,19.3295,58.041
2016-09-24 20:45:00,417.77,419.1175345,19.1574,58.618
2016-09-24 21:00:00,417.942,419.654253833334,18.8567,59.285
2016-09-24 21:14:59,419.01,419.688936900001,18.5902,60.0721
2016-09-24 21:30:00,420.161,420.927288466666,18.3066,60.5951
2016-09-24 21:45:00,418.171,419.0730712,18.0161,60.6581
2016-09-24 21:59:59,419.065,420.168749933334,17.7377,60.982
2016-09-24 22:15:00,419.98,420.526145900001,17.4525,61.2393
2016-09-24 22:30:00,419.494,420.204598666667,17.2115,61.2016
2016-09-24 22:44:59,417.203,419.1036481,16.9115,61.1934
2016-09-24 23:00:00,419.42,419.986201666667,16.7016,60.8213
2016-09-24 23:15:00,422.419,423.0068022,16.4033,62.74
2016-09-24 23:29:59,423.727,424.121107500001,16.1383,63.3183
2016-09-24 23:45:00,422.74,423.352984066667,15.945,63.5167
2016-09-25 00:00:00,421.259,421.8174005,15.6533,62.8683
2016-09-25 00:14:59,421.826,422.151653033333,15.46,64.3133
2016-09-25 00:30:00,422.003,423.332230766666,15.225,64.7267
2016-09-25 00:45:00,422.092,422.755510866667,14.9933,65.1217
2016-09-25 00:59:59,421.573,422.8357288,14.83,65.6117
2016-09-25 01:15:00,422.878,423.642776733333,14.5984,66.1967
2016-09-25 01:30:00,422.559,422.8531447,14.3645,66.7161
2016-09-25 01:44:59,422.608,423.195271733333,14.2393,67.2689
2016-09-25 02:00:00,420.127,421.829196366667,13.9902,67.723
2016-09-25 02:15:00,421.128,422.838126033333,13.7721,68.3754
2016-09-25 02:29:59,422.824,424.310181366665,13.6689,69.0541
2016-09-25 02:45:00,426.596,426.929108133333,13.4852,69.7984
2016-09-25 03:00:00,428.231,428.546395633333,13.2705,70.3918
2016-09-25 03:14:59,429.449,429.050873433332,13.1033,71.0754
2016-09-25 03:30:00,428.35,428.480803166667,12.9967,71.5787
2016-09-25 03:45:00,429.25,428.754332366667,12.8,72.1393
2016-09-25 03:59:59,429.106,429.215169,12.623,72.6852
2016-09-25 04:15:00,429.902,430.404388466667,12.4443,73.2393
2016-09-25 04:30:00,431.212,431.308711266667,12.3557,73.8115
2016-09-25 04:44:59,430.924,430.4909436,12.2274,74.3887
2016-09-25 05:00:00,430.837,430.953579266667,12.0823,75.0855
2016-09-25 05:15:00,432.976,432.531891833333,11.9393,75.6229
2016-09-25 05:29:59,433.979,433.740056099999,11.8656,75.9934
2016-09-25 05:45:00,433.369,432.679768433334,11.7672,76.1672
2016-09-25 06:00:00,433.568,432.941559,11.6213,76.2607
2016-09-25 06:14:59,435.087,434.0479829,11.5279,76.5262
2016-09-25 06:30:00,435.335,433.892373433334,11.4279,76.6902
2016-09-25 06:45:00,433.285,433.001256533334,11.435,76.4267
2016-09-25 06:59:59,432.807,432.327498933334,11.5283,76.1967
2016-09-25 07:15:00,432.029,431.9256673,11.6667,75.69
2016-09-25 07:30:00,431.066,430.750387266666,11.9383,75.1167
2016-09-25 07:44:59,430.842,431.075970366667,12.3767,74.5483
2016-09-25 08:00:00,429.581,430.559548700001,13.04,73.0783
2016-09-25 08:15:00,427.913,428.7214922,13.88,71.4483
2016-09-25 08:29:59,427.107,427.409870366667,14.7067,69.5583
2016-09-25 08:45:00,427.161,426.956250433333,15.3867,67.7483
2016-09-25 09:00:00,425.539,426.060236566667,16.0066,66.2262
2016-09-25 09:14:59,426.258,426.631688933333,16.7607,64.8033
2016-09-25 09:30:00,423.845,423.918821066667,17.3098,63.1098
2016-09-25 09:45:00,422.192,422.404397,17.7721,62.0443
2016-09-25 09:59:59,421.05,421.909131233333,18.3361,61.0721
2016-09-25 10:15:00,420.783,420.987322233333,18.9098,59.7869
2016-09-25 10:30:00,419.862,420.573704266666,19.4607,58.6016
